Periode;Area;Witel;Branch;STO;Order_ID;Flag_Exclude;SLA_Status;Duration_Hours
202606;AREA 3;JATENG-DIY;SEMARANG;JHR;AOi4260402125509692098a40;0;Anomaly;
202606;AREA 3;JATENG-DIY;SEMARANG;JHR;AOi4260402125509692098a40;0;Anomaly;
202606;AREA 3;BALI NUSRA;FLORES;LWB;AOi4260402125552399ee6e80;0;Anomaly;
202606;AREA 3;JATENG-DIY;SEMARANG;SMT;AOi426040301103636031e090;1;Anomaly;
202606;AREA 3;JATENG-DIY;YOGYAKARTA;BTL;AOi42604030112033708e09f0;1;Anomaly;
202606;AREA 2;EASTERN JABOTABEK;BOGOR;SKB;AOi4260403011824178307c80;0;Anomaly;
202606;AREA 3;JATIM;SIDOARJO;KRN;AOi42604030124430626c4610;0;Anomaly;
202606;AREA 1;SUMBAGUT;CENTRAL MEDAN;TTG;AOi42604030131018440b1240;0;Anomaly;
202606;AREA 3;BALI NUSRA;MATARAM;SGG;AOi4260403014838429f727c0;1;Anomaly;
202606;AREA 3;BALI NUSRA;MATARAM;SGG;AOi4260403014838429f727c0;1;Anomaly;
202606;AREA 3;JATIM;LAMONGAN;PAD;AOi4260403015441269115dc0;1;Anomaly;
202606;AREA 2;JABAR;BANDUNG;CJA;AOi4260403015824862f38460;0;Anomaly;
202606;AREA 1;SUMBAGUT;CENTRAL MEDAN;BLW;AOi4260403020348885089b80;0;Anomaly;
202606;AREA 3;BALI NUSRA;MATARAM;SBW;AOi4260403020900486b8b1f0;1;Anomaly;
202606;AREA 3;JATIM;SIDOARJO;NGI;AOi4260403021511626a87490;0;Anomaly;
202606;AREA 3;JATIM;JEMBER;KPP;AOi4260403021621349885df0;1;Anomaly;
202606;AREA 4;SULAWESI;KENDARI;MDG;AOi426040302200207116a710;1;Anomaly;
202606;AREA 1;SUMBAGUT;CENTRAL MEDAN;SPM;AOi4260403022507357d29990;1;Anomaly;
202606;AREA 4;SULAWESI;MAKASSAR;TKA;AOi42604030227215870aa750;1;Anomaly;
202606;AREA 4;SULAWESI;MAKASSAR;TKA;AOi42604030227215870aa750;1;Anomaly;
202606;AREA 4;KALIMANTAN;BALIKPAPAN;BRU;AOi4260403022950957435880;0;Anomaly;
202606;AREA 4;SULAWESI;MAKASSAR;TKA;AOi4260403023752747538830;1;Anomaly;
202606;AREA 4;SULAWESI;MAKASSAR;TKA;AOi4260403023752747538830;1;Anomaly;
202606;AREA 1;SUMBAGUT;BANDA ACEH;DAR;AOi42604030253401388db3d0;0;Anomaly;
202606;AREA 4;SULAWESI;MAKASSAR;TKA;AOi4260403030540476ab49c0;1;Anomaly;
202606;AREA 3;JATENG-DIY;SEMARANG;GNK;AOi4260403030805863d0d930;0;Anomaly;
202606;AREA 3;BALI NUSRA;DENPASAR;KLM;AOi4260403031848295584e10;0;Anomaly;
202606;AREA 2;EASTERN JABOTABEK;BOGOR;SKB;AOi42604030326022287ca0b0;0;Anomaly;
202606;AREA 2;EASTERN JABOTABEK;BOGOR;SKB;AOi42604030326022287ca0b0;0;Anomaly;
202606;AREA 3;JATIM;SURABAYA;KML;AOi426040303353659532ecc0;0;Anomaly;
202606;AREA 4;KALIMANTAN;TARAKAN;TBY;AOi4260403033935038f15860;1;Anomaly;
202606;AREA 4;KALIMANTAN;TARAKAN;TBY;AOi4260403033935038f15860;0;Anomaly;
202606;AREA 4;KALIMANTAN;TARAKAN;TBY;AOi4260403033935038f15860;0;Anomaly;
202606;AREA 4;KALIMANTAN;TARAKAN;TBY;AOi4260403033935038f15860;1;Anomaly;
202606;AREA 1;SUMBAGUT;CENTRAL MEDAN;PRT;AOi4260403034436137c7c310;0;Anomaly;
202606;AREA 1;SUMBAGUT;CENTRAL MEDAN;PRT;AOi4260403034436137c7c310;0;Anomaly;
202606;AREA 1;SUMBAGUT;CENTRAL MEDAN;PRT;AOi4260403034436137c7c310;0;Anomaly;
202606;AREA 1;SUMBAGUT;CENTRAL MEDAN;PRT;AOi4260403034436137c7c310;0;Anomaly;
202606;AREA 1;SUMBAGUT;PADANG SIDEMPUAN;PYB;AOi42604030345168565523a0;0;Anomaly;
202606;AREA 2;JABAR;BANDUNG;CJA;AOi426040303475695519dd60;0;Anomaly;
202606;AREA 1;SUMBAGSEL;PALEMBANG;TLK;AOi4260403034839828ef1f60;0;Anomaly;
202606;AREA 1;SUMBAGUT;RANTAU PRAPAT;NGB;AOi4260403041111423230dc0;0;Anomaly;
202606;AREA 1;SUMBAGUT;PEMATANG SIANTAR;PMS;AOi4260403041909874b7bbc0;0;Anomaly;
202606;AREA 1;SUMBAGTENG;PEKANBARU;AMK;AOi4260403042858887ca4a90;1;Anomaly;
202606;AREA 3;BALI NUSRA;DENPASAR;UBU;AOi4260403043207993d37160;1;Anomaly;
202606;AREA 1;SUMBAGUT;RANTAU PRAPAT;KPI;AOi4260403043230571a95f70;0;Anomaly;
202606;AREA 1;SUMBAGTENG;PADANG;SJJ;AOi42604030432503083aa650;0;Anomaly;
202606;AREA 2;JABAR;BANDUNG;DGO;AOi4260403044211733c35650;1;Anomaly;
202606;AREA 3;JATENG-DIY;PURWOKERTO;WOS;AOi426040304523711407d660;1;Anomaly;
202606;AREA 4;SULAWESI;BONE;SIN;AOi4260403045350107ab4920;0;Anomaly;
202606;AREA 3;JATENG-DIY;SURAKARTA;KRT;AOi42604030456215190a9ec0;1;Anomaly;
202606;AREA 4;KALIMANTAN;PONTIANAK;SAO;AOi42604030459500150efa00;0;Anomaly;
202606;AREA 1;SUMBAGSEL;PANGKAL PINANG;MTK;AOi42604030504596648ba9a0;1;Anomaly;
202606;AREA 4;SULAWESI;MAKASSAR;BAL;AOi4260403050633826be8080;0;Anomaly;
202606;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;GBI;AOi4260403052034269456620;0;Anomaly;
202606;AREA 3;JATENG-DIY;SURAKARTA;SOP;AOi4260403052119880607850;0;Anomaly;
202606;AREA 3;JATIM;LAMONGAN;GSK;AOi42604030524558370ee180;0;Anomaly;
202606;AREA 2;JABAR;TASIKMALAYA;CMS;AOi42604030529006303be1f0;0;Anomaly;
202606;AREA 3;JATENG-DIY;PURWOKERTO;CLC;AOi4260403053338847e569f0;0;Anomaly;
202606;AREA 3;JATENG-DIY;MAGELANG;KAK;AOi42604030540041669f0660;0;Anomaly;
202606;AREA 3;BALI NUSRA;KUPANG;KPN;AOi4260403054142187fc6dd0;1;Anomaly;
202606;AREA 4;SULAWESI;PALU;PLA;AOi42604030546070872cb7c0;0;Anomaly;
202606;AREA 4;KALIMANTAN;BANJARMASIN;BJM;AOi4260403054648133f40540;1;Anomaly;
202606;AREA 3;JATENG-DIY;YOGYAKARTA;SMN;AOi4260403055305039a59aa0;0;Anomaly;
202606;AREA 1;SUMBAGUT;PADANG SIDEMPUAN;SBG;AOi42604030553425627fb590;1;Anomaly;
202606;AREA 3;JATENG-DIY;MAGELANG;SWT;AOi42604030554266040e3f10;0;Anomaly;
202606;AREA 3;BALI NUSRA;DENPASAR;UBN;AOi4260403060906498bc36d0;1;Anomaly;
202606;AREA 1;SUMBAGUT;PADANG SIDEMPUAN;PSP;AOi4260403062011366be8650;0;Anomaly;
202606;AREA 3;BALI NUSRA;KUPANG;TNA;AOi42604030622265065021e0;0;Anomaly;
202606;AREA 1;SUMBAGUT;WESTERN MEDAN;STB;AOi4260403062536569927880;0;Anomaly;
202606;AREA 4;SULAWESI;MAKASSAR;BAR;AOi4260403062630764847c10;0;Anomaly;
202606;AREA 1;SUMBAGSEL;LAMPUNG;KRU;AOi4260403064201491f6f5d0;1;Anomaly;
202606;AREA 4;SULAWESI;PARE-PARE;RTP;AOi4260403064750208f6d4c0;1;Anomaly;
202606;AREA 4;KALIMANTAN;BANJARMASIN;BBR;AOi4260403065623655f617a0;1;Anomaly;
202606;AREA 3;BALI NUSRA;FLORES;END;AOi42604030705521060c2240;1;Anomaly;
202606;AREA 3;JATENG-DIY;PURWOKERTO;SUK;AOi42604030706249653cfb20;1;Anomaly;
202606;AREA 2;JABAR;BANDUNG;BTJ;AOi42604030712231969d4b10;1;Anomaly;
202606;AREA 1;SUMBAGTENG;DUMAI;DUM;AOi4260403071400609544cc0;0;Anomaly;
202606;AREA 4;KALIMANTAN;PANGKALAN BUN;KTP;AOi4260403071607752879230;0;Anomaly;
202606;AREA 1;SUMBAGTENG;DUMAI;UBT;AOi426040307220862198cc50;1;Anomaly;
202606;AREA 3;BALI NUSRA;KUPANG;KPN;AOi42604030722483522ec070;1;Anomaly;
202606;AREA 3;BALI NUSRA;KUPANG;KPN;AOi42604030722483522ec070;1;Anomaly;
202606;AREA 4;SULAWESI;BONE;BTN;AOi4260403073351231df8f00;1;Anomaly;
202606;AREA 1;SUMBAGTENG;BATAM;BTC;AOi4260403073557789196540;0;Anomaly;
202606;AREA 1;SUMBAGUT;BANDA ACEH;BNA;AOi4260403074609056349570;1;Anomaly;
202606;AREA 4;SULAWESI;MANADO;AMD;AOi426040307473863766efb0;1;Anomaly;
202606;AREA 4;SULAWESI;MANADO;AMD;AOi426040307473863766efb0;1;Anomaly;
202606;AREA 1;SUMBAGTENG;PEKANBARU;BKR;AOi426040307541985756dd90;1;Anomaly;
202606;AREA 4;SULAWESI;GORONTALO;MRS;AOi4260403080403601838d30;0;Anomaly;
202606;AREA 2;WESTERN JABOTABEK;SERANG;CUG;AOi42604030811070873adf10;0;Anomaly;
202606;AREA 2;WESTERN JABOTABEK;SERANG;CUG;AOi42604030811070873adf10;0;Anomaly;
202606;AREA 1;SUMBAGUT;CENTRAL MEDAN;CTD;AOi42604030817113062fbeb0;0;Anomaly;
202606;AREA 4;SULAWESI;KENDARI;KKA;AOi426040308233656093aa10;1;Anomaly;
202606;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;JAG;AOi4260403082430496655a40;1;Anomaly;
202606;AREA 2;JABAR;SOREANG;SMD;AOi426040308275447667c920;1;Anomaly;
202606;AREA 4;KALIMANTAN;BALIKPAPAN;MLA;AOi4260403084031551323c80;0;Anomaly;
202606;AREA 1;SUMBAGTENG;BUKIT TINGGI;KNL;AOi42604030841543578a3c00;0;Anomaly;
202606;AREA 1;SUMBAGTENG;BUKIT TINGGI;KNL;AOi42604030841543578a3c00;1;Anomaly;
202606;AREA 4;SULAWESI;KENDARI;KKA;AOi4260403084439539885f30;1;Anomaly;
202606;AREA 3;JATENG-DIY;SURAKARTA;KTO;AOi42604030847332325da320;1;Anomaly;
202606;AREA 1;SUMBAGTENG;BATAM;KAI;AOi42604030848093847197a0;1;Anomaly;
202606;AREA 1;SUMBAGTENG;BATAM;KAI;AOi42604030848093847197a0;1;Anomaly;
202606;AREA 4;MALUKU DAN PAPUA;SORONG;MWR;AOi42604030849395814c6e90;0;Anomaly;
202606;AREA 4;MALUKU DAN PAPUA;SORONG;MWR;AOi42604030849395814c6e90;0;Anomaly;
202606;AREA 3;BALI NUSRA;DENPASAR;BNO;AOi42604030849502281a1680;0;Anomaly;
202606;AREA 4;KALIMANTAN;PONTIANAK;PTK;AOi426040308510795683bea0;0;Anomaly;
202606;AREA 4;KALIMANTAN;BANJARMASIN;PGT;AOi42604030851387909d5540;0;Anomaly;
202606;AREA 4;KALIMANTAN;PONTIANAK;ANJ;AOi4260403085352967ae81a0;0;Anomaly;
202606;AREA 4;SULAWESI;PARE-PARE;PLP;AOi42604030855180569279d0;0;Anomaly;
202606;AREA 2;JABAR;BANDUNG;LEM;AOi42604030857343233a9590;1;Anomaly;
202606;AREA 2;EASTERN JABOTABEK;KARAWANG;CIK;AOi42604030858565439d0be0;1;Anomaly;
202606;AREA 1;SUMBAGUT;RANTAU PRAPAT;ANP;AOi42604030859251169742f0;0;Anomaly;
202606;AREA 1;SUMBAGTENG;PADANG;LBY;AOi4260403090248933590230;0;Anomaly;
202606;AREA 2;EASTERN JABOTABEK;BOGOR;CBI;AOi42604030904433142899e0;0;Anomaly;
202606;AREA 1;SUMBAGSEL;BENGKULU;AGR;AOi4260403090536080239e90;1;Anomaly;
202606;AREA 4;SULAWESI;MANADO;KTG;AOi42604030906121397ba930;1;Anomaly;
202606;AREA 2;EASTERN JABOTABEK;BEKASI;PDE;AOi4260403090709023d21890;1;Anomaly;
202606;AREA 4;SULAWESI;MANADO;MDO;AOi42604030915380449f60a0;0;Anomaly;
202606;AREA 1;SUMBAGUT;PADANG SIDEMPUAN;BJE;AOi4260403091551490d30520;0;Anomaly;
202606;AREA 1;SUMBAGUT;PEMATANG SIANTAR;PMS;AOi42604030916048532afca0;0;Anomaly;
202606;AREA 4;MALUKU DAN PAPUA;SORONG;SON;AOi4260403091812718ca3870;1;Anomaly;
202606;AREA 4;SULAWESI;MAKASSAR;ANT;AOi4260403091833269e1f050;0;Anomaly;
202606;AREA 4;SULAWESI;PARE-PARE;PRE;AOi4260403093329165c47ac0;1;Anomaly;
202606;AREA 4;SULAWESI;PARE-PARE;PRE;AOi4260403093329165c47ac0;0;Anomaly;
202606;AREA 1;SUMBAGUT;WESTERN MEDAN;KGH;AOi42604030935450366c9070;0;Anomaly;
202606;AREA 2;EASTERN JABOTABEK;BEKASI;DEP;AOi4260403093653648831660;0;Anomaly;
202606;AREA 4;KALIMANTAN;BANJARMASIN;BBR;AOi42604030939308351b2590;1;Anomaly;
202606;AREA 3;JATENG-DIY;SEMARANG;TAY;AOi42604030942534114313c0;1;Anomaly;
202606;AREA 2;JABAR;BANDUNG;RJW;AOi4260403094458861b7d1b0;1;Anomaly;
202606;AREA 2;JABAR;BANDUNG;RJW;AOi4260403094458861b7d1b0;1;Anomaly;
202606;AREA 3;BALI NUSRA;DENPASAR;SGR;AOi4260403094531448f9f630;0;Anomaly;
202606;AREA 3;BALI NUSRA;KUPANG;KEF;AOi4260403095639966914df0;1;Anomaly;
202606;AREA 3;JATENG-DIY;PEKALONGAN;BBT;AOi426040310000643399cb50;0;Anomaly;
202606;AREA 3;BALI NUSRA;KUPANG;TNA;AOi4260403100239626297c60;0;Anomaly;
202606;AREA 1;SUMBAGSEL;BENGKULU;MNA;AOi4260403100429511880b60;0;Anomaly;
202606;AREA 4;SULAWESI;PARE-PARE;PRE;AOi42604031005171211f65b0;1;Anomaly;
202606;AREA 4;KALIMANTAN;TARAKAN;TLA;AOi4260403100636600a963c0;1;Anomaly;
202606;AREA 1;SUMBAGTENG;BATAM;SLU;AOi42604031006564145c7720;0;Anomaly;
202606;AREA 2;JABAR;SOREANG;RCK;AOi4260403100740283aef5a0;1;Anomaly;
202606;AREA 3;JATIM;SURABAYA;DMO;AOi4260403101013925693a70;0;Anomaly;
202606;AREA 1;SUMBAGSEL;BENGKULU;BNC;AOi42604031021403184c7f90;1;Anomaly;
202606;AREA 2;JABAR;TASIKMALAYA;BNJ;AOi42604031032032284b3520;0;Anomaly;
202606;AREA 3;BALI NUSRA;DENPASAR;KLM;AOi4260403103820012681fc0;1;Anomaly;
202606;AREA 4;SULAWESI;MAKASSAR;TKA;AOi4260403104030322e4b9a0;0;Anomaly;
202606;AREA 2;EASTERN JABOTABEK;BEKASI;SKJ;AOi42604031049356952ede80;1;Anomaly;
202606;AREA 1;SUMBAGUT;CENTRAL MEDAN;CTD;AOi4260403105122353a1e360;1;Anomaly;
202606;AREA 1;SUMBAGUT;BANDA ACEH;MBO;AOi426040310524607983caa0;0;Anomaly;
202606;AREA 3;BALI NUSRA;DENPASAR;SMY;AOi4260403105253049c41210;1;Anomaly;
202606;AREA 1;SUMBAGSEL;JAMBI;BKO;AOi4260403110036641ff21b0;1;Anomaly;
202606;AREA 3;BALI NUSRA;DENPASAR;KLM;AOi4260403110119791ab2a60;1;Anomaly;
202606;AREA 3;BALI NUSRA;DENPASAR;KLM;AOi4260403110119791ab2a60;0;Anomaly;
202606;AREA 1;SUMBAGTENG;PEKANBARU;ARK;AOi42604031102279891d8a00;1;Anomaly;
202606;AREA 4;KALIMANTAN;BANJARMASIN;BLC;AOi4260403110534914787b40;0;Anomaly;
202606;AREA 3;JATIM;LAMONGAN;GSK;AOi42604031115497684fea00;0;Anomaly;
202606;AREA 3;BALI NUSRA;DENPASAR;MMN;AOi42604031116152810e6200;0;Anomaly;
202606;AREA 1;SUMBAGUT;BANDA ACEH;JRM;AOi4260403111740753b700f0;0;Anomaly;
202606;AREA 4;KALIMANTAN;PONTIANAK;PTK;AOi426040311190850592fac0;0;Anomaly;
202606;AREA 3;BALI NUSRA;DENPASAR;UBU;AOi42604031120471649ff810;1;Anomaly;
202606;AREA 1;SUMBAGUT;BANDA ACEH;BNA;AOi4260403112246982fdbb00;1;Anomaly;
202606;AREA 1;SUMBAGUT;CENTRAL MEDAN;CTD;AOi426040311240355292db20;1;Anomaly;
202606;AREA 1;SUMBAGUT;CENTRAL MEDAN;TMU;AOi426040311262712432e830;1;Anomaly;
202606;AREA 3;JATENG-DIY;SEMARANG;SKR;AOi4260403112909731120ed0;1;Anomaly;
202606;AREA 4;MALUKU DAN PAPUA;SORONG;MWR;AOi42604031129409262b3330;1;Anomaly;
202606;AREA 1;SUMBAGUT;CENTRAL MEDAN;TMU;AOi4260403113804938111800;1;Anomaly;
202606;AREA 1;SUMBAGUT;CENTRAL MEDAN;TMU;AOi4260403113804938111800;1;Anomaly;
202606;AREA 1;SUMBAGUT;PEMATANG SIANTAR;PMS;AOi42604031140398361ea060;1;Anomaly;
202606;AREA 1;SUMBAGUT;PEMATANG SIANTAR;PMS;AOi42604031140398361ea060;1;Anomaly;
202606;AREA 2;JABAR;BANDUNG;CMI;AOi426040311455025571b880;1;Anomaly;
202606;AREA 1;SUMBAGSEL;PANGKAL PINANG;TJN;AOi42604031145565363893b0;0;Anomaly;
202606;AREA 3;JATIM;SURABAYA;TNS;AOi426040311464111659f270;0;Anomaly;
202606;AREA 3;BALI NUSRA;DENPASAR;UBN;AOi426040311473547613af30;0;Anomaly;
202606;AREA 2;EASTERN JABOTABEK;BOGOR;BJD;AOi4260403114821021d72420;0;Anomaly;
202606;AREA 2;EASTERN JABOTABEK;BOGOR;BJD;AOi4260403114821021d72420;1;Anomaly;
202606;AREA 4;MALUKU DAN PAPUA;SORONG;SON;AOi4260403115130303973850;0;Anomaly;
202606;AREA 4;KALIMANTAN;PONTIANAK;PTK;AOi4260403115905764e98b20;0;Anomaly;
202606;AREA 2;EASTERN JABOTABEK;BOGOR;CLS;AOi4260403115921942d870b0;1;Anomaly;
202606;AREA 3;JATIM;SIDOARJO;SDA;AOi4260403120437665e96850;0;Anomaly;
202606;AREA 4;SULAWESI;KENDARI;MDG;AOi426040312052204250bfa0;0;Anomaly;
202606;AREA 4;SULAWESI;KENDARI;MDG;AOi426040312052204250bfa0;1;Anomaly;
202606;AREA 4;SULAWESI;KENDARI;MDG;AOi426040312052204250bfa0;1;Anomaly;
202606;AREA 4;SULAWESI;KENDARI;MDG;AOi426040312052204250bfa0;0;Anomaly;
202606;AREA 3;JATIM;LAMONGAN;CRM;AOi4260403121340116c95640;0;Anomaly;
202606;AREA 4;KALIMANTAN;BANJARMASIN;PLE;AOi42604031217010598bd1d0;0;Anomaly;
202606;AREA 4;KALIMANTAN;BANJARMASIN;BJM;AOi4260403121718832fbe310;0;Anomaly;
202606;AREA 4;SULAWESI;KENDARI;KKA;AOi426040312172037398b3b0;1;Anomaly;
202606;AREA 4;SULAWESI;KENDARI;KKA;AOi426040312172037398b3b0;1;Anomaly;
202606;AREA 1;SUMBAGUT;WESTERN MEDAN;LGS;AOi42604031220477671c4b00;1;Anomaly;
202606;AREA 3;JATIM;SURABAYA;WRP;AOi4260403122450929932fe0;0;Anomaly;
202606;AREA 1;SUMBAGTENG;BUKIT TINGGI;BKT;AOi42604031226486575de930;1;Anomaly;
202606;AREA 2;JABAR;BANDUNG;TLE;AOi4260403123609614598dc0;1;Anomaly;
202606;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;CKG;AOi42604031240522383b5c50;1;Anomaly;
202606;AREA 4;SULAWESI;PALU;KOL;AOi4260403124803933ada800;1;Anomaly;
202606;AREA 4;SULAWESI;KENDARI;MDG;AOi42604031248210777bdca0;1;Anomaly;
202606;AREA 1;SUMBAGSEL;PANGKAL PINANG;KBO;AOi4260403125520367bae220;0;Anomaly;
202606;AREA 4;SULAWESI;MAKASSAR;BAR;AOi426040312572872757dd50;0;Anomaly;
202606;AREA 4;SULAWESI;MANADO;BAH;AOi42604040108077917d8d10;1;Anomaly;
202606;AREA 4;SULAWESI;PALU;PLA;AOi4260404011251917493830;0;Anomaly;
202606;AREA 2;JABAR;BANDUNG;TRG;AOi4260404011933475ef41a0;1;Anomaly;
202606;AREA 2;EASTERN JABOTABEK;KARAWANG;CKP;AOi42604040132585878f62e0;1;Anomaly;
202606;AREA 4;KALIMANTAN;BANJARMASIN;AMT;AOi42604040136293240e98e0;1;Anomaly;
202606;AREA 1;SUMBAGUT;PEMATANG SIANTAR;RBM;AOi4260404014346017bf8f00;0;Anomaly;
202606;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;PGB;AOi426040401500476771ea20;0;Anomaly;
202606;AREA 1;SUMBAGTENG;BATAM;TER;AOi4260404015310947329120;1;Anomaly;
202606;AREA 1;SUMBAGUT;BANDA ACEH;BIR;AOi42604040156289066db8b0;0;Anomaly;
202606;AREA 1;SUMBAGUT;PEMATANG SIANTAR;SDK;AOi42604040200046773438a0;1;Anomaly;
202606;AREA 3;JATIM;SURABAYA;JGR;AOi42604040205334646fc030;0;Anomaly;
202606;AREA 2;JABAR;CIREBON;SDU;AOi4260404020716786e51520;0;Anomaly;
202606;AREA 4;KALIMANTAN;PONTIANAK;SRD;AOi4260404020945783962da0;0;Anomaly;
202606;AREA 1;SUMBAGSEL;LAMPUNG;KBI;AOi4260404021607568002460;0;Anomaly;
202606;AREA 4;SULAWESI;MANADO;BIT;AOi42604040216141645865e0;0;Anomaly;
202606;AREA 2;JABAR;BANDUNG;RJW;AOi4260404022320867073700;0;Anomaly;
202606;AREA 1;SUMBAGSEL;LAMPUNG;KDT;AOi4260404022325135578760;1;Anomaly;
202606;AREA 1;SUMBAGUT;WESTERN MEDAN;KSG;AOi42604040224102169d7170;0;Anomaly;
202606;AREA 4;SULAWESI;PALU;PSO;AOi42604040226005149d7ef0;1;Anomaly;
202606;AREA 1;SUMBAGUT;BANDA ACEH;BNA;AOi4260404023316727592890;0;Anomaly;
202606;AREA 4;MALUKU DAN PAPUA;AMBON;TUA;AOi4260404023819516ad5960;1;Anomaly;
202606;AREA 2;JABAR;TASIKMALAYA;LAG;AOi4260404023836777c81fc0;0;Anomaly;
202606;AREA 1;SUMBAGUT;WESTERN MEDAN;KSG;AOi42604040243144262c29b0;0;Anomaly;
202606;AREA 1;SUMBAGTENG;PEKANBARU;RGT;AOi4260404024428408d02b00;1;Anomaly;
202606;AREA 3;BALI NUSRA;DENPASAR;KLM;AOi426040402462761584c180;1;Anomaly;
202606;AREA 1;SUMBAGSEL;PANGKAL PINANG;PGP;AOi4260404025636367097c20;1;Anomaly;
202606;AREA 3;BALI NUSRA;DENPASAR;NSD;AOi4260404030116272115b80;0;Anomaly;
202606;AREA 3;BALI NUSRA;DENPASAR;NSD;AOi4260404030116272115b80;0;Anomaly;
202606;AREA 2;JABAR;BANDUNG;TLE;AOi4260404030534684858cb0;1;Anomaly;
202606;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;GBI;AOi4260404030828332180080;1;Anomaly;
202606;AREA 4;SULAWESI;BONE;SID;AOi426040403102328306f620;1;Anomaly;
202606;AREA 3;JATENG-DIY;YOGYAKARTA;KLS;AOi426040403152992658a190;0;Anomaly;
202606;AREA 4;SULAWESI;MANADO;BAH;AOi42604040318526033aed50;0;Anomaly;
202606;AREA 3;BALI NUSRA;MATARAM;SWE;AOi4260404031947291b83ad0;1;Anomaly;
202606;AREA 3;BALI NUSRA;MATARAM;SWE;AOi4260404031947291b83ad0;0;Anomaly;
202606;AREA 3;BALI NUSRA;MATARAM;SWE;AOi4260404031947291b83ad0;0;Anomaly;
202606;AREA 2;JABAR;BANDUNG;RJW;AOi42604040331263619e0da0;1;Anomaly;
202606;AREA 1;SUMBAGSEL;JAMBI;KOA;AOi4260404033335985c24e80;0;Anomaly;
202606;AREA 3;JATENG-DIY;SEMARANG;GNK;AOi4260404034242194adca50;0;Anomaly;
202606;AREA 3;JATENG-DIY;SEMARANG;GNK;AOi4260404034242194adca50;0;Anomaly;
202606;AREA 1;SUMBAGUT;PADANG SIDEMPUAN;PND;AOi426040403430648588fe50;0;Anomaly;
202606;AREA 1;SUMBAGUT;WESTERN MEDAN;LGS;AOi42604040347289073d40f0;0;Anomaly;
202606;AREA 4;SULAWESI;PARE-PARE;MAM;AOi42604040350511271f00e0;1;Anomaly;
202606;AREA 1;SUMBAGUT;WESTERN MEDAN;KSG;AOi4260404035147585d9a1d0;0;Anomaly;
202606;AREA 1;SUMBAGUT;WESTERN MEDAN;KSG;AOi4260404035147585d9a1d0;0;Anomaly;
202606;AREA 4;SULAWESI;MANADO;MDO;AOi42604040359596566a06a0;0;Anomaly;
202606;AREA 2;JABAR;CIREBON;CBN;AOi42604040400521957ca560;1;Anomaly;
202606;AREA 4;KALIMANTAN;SAMARINDA;SGK;AOi426040404014736578f4d0;1;Anomaly;
202606;AREA 1;SUMBAGTENG;BUKIT TINGGI;SPE;AOi4260404040245725e697e0;1;Anomaly;
202606;AREA 1;SUMBAGTENG;BUKIT TINGGI;SPE;AOi4260404040245725e697e0;0;Anomaly;
202606;AREA 1;SUMBAGUT;WESTERN MEDAN;LGS;AOi42604040405531439a6da0;0;Anomaly;
202606;AREA 1;SUMBAGUT;WESTERN MEDAN;LGS;AOi42604040405531439a6da0;0;Anomaly;
202606;AREA 3;JATENG-DIY;YOGYAKARTA;KGD;AOi4260404040621383d37f70;1;Anomaly;
202606;AREA 1;SUMBAGUT;PEMATANG SIANTAR;PMS;AOi426040404064671871b8a0;1;Anomaly;
202606;AREA 1;SUMBAGUT;CENTRAL MEDAN;MDC;AOi42604040406534557b5d10;0;Anomaly;
202606;AREA 3;JATENG-DIY;SEMARANG;GNK;AOi4260404041107612596910;1;Anomaly;
202606;AREA 3;JATENG-DIY;PURWOKERTO;BYM;AOi4260404041448795262ce0;1;Anomaly;
202606;AREA 3;JATIM;SURABAYA;KNN;AOi426040404192488851c6c0;0;Anomaly;
202606;AREA 3;JATIM;LAMONGAN;SDY;AOi42604040436049894e63b0;1;Anomaly;
202606;AREA 4;KALIMANTAN;SAMARINDA;STT;AOi4260404043635172d571f0;0;Anomaly;
202606;AREA 4;MALUKU DAN PAPUA;SORONG;SON;AOi42604040438064805569b0;1;Anomaly;
202606;AREA 3;JATIM;SURABAYA;PME;AOi4260404045349578e112b0;0;Anomaly;
202606;AREA 2;JABAR;BANDUNG;CJA;AOi4260404050600904074ec0;0;Anomaly;
202606;AREA 1;SUMBAGSEL;LAMPUNG;SRW;AOi4260404051306743110d50;1;Anomaly;
202606;AREA 4;SULAWESI;MAKASSAR;SUD;AOi4260404051405548e835d0;1;Anomaly;
202606;AREA 1;SUMBAGTENG;PADANG;SUR;AOi42604040515309177439d0;0;Anomaly;
202606;AREA 3;JATIM;MALANG;KPO;AOi4260404051622195165530;0;Anomaly;
202606;AREA 4;SULAWESI;KENDARI;UNH;AOi4260404052459713cdf4c0;1;Anomaly;
202606;AREA 4;KALIMANTAN;PONTIANAK;BDO;AOi426040405274952786f230;1;Anomaly;
202606;AREA 1;SUMBAGUT;PADANG SIDEMPUAN;SBG;AOi4260404054123547643aa0;1;Anomaly;
202606;AREA 3;JATENG-DIY;SEMARANG;KDL;AOi4260404054317159842350;0;Anomaly;
202606;AREA 3;BALI NUSRA;DENPASAR;UBU;AOi4260404054726762227a60;0;Anomaly;
