Periode;Area;Witel;Branch;STO;Order_ID;Flag_Exclude;SLA_Status;Duration_Hours
202601;AREA 1;SUMBAGSEL;LAMPUNG;BDA;AOi4251029042618268a381b0;0;Anomaly;
202601;AREA 1;SUMBAGSEL;LAMPUNG;SRW;AOi4251115101521663e0e290;0;Anomaly;
202601;AREA 1;SUMBAGUT;RANTAU PRAPAT;RAP;AOi42511071012500946aeba0;0;Anomaly;
202601;AREA 1;SUMBAGUT;RANTAU PRAPAT;RAP;AOi4251106054709001f77430;0;Anomaly;
202601;AREA 1;SUMBAGUT;RANTAU PRAPAT;RAP;AOi4251110033718164fb1b80;0;Anomaly;
202601;AREA 1;SUMBAGUT;RANTAU PRAPAT;RAP;AOi4251113030133581e57c40;0;Anomaly;
202601;AREA 1;SUMBAGUT;RANTAU PRAPAT;RAP;AOi425111004565788889ce90;0;Anomaly;
202601;AREA 1;SUMBAGUT;RANTAU PRAPAT;RAP;AOi42510311057025446cc720;0;Anomaly;
202601;AREA 1;SUMBAGUT;RANTAU PRAPAT;RAP;AOi4251103010317122de9920;0;Anomaly;
202601;AREA 1;SUMBAGUT;RANTAU PRAPAT;RAP;AOk42511130214478817bcf60;0;Anomaly;
202601;AREA 1;SUMBAGUT;RANTAU PRAPAT;RAP;AOi425110101070632851f840;0;Anomaly;
202601;AREA 1;SUMBAGUT;RANTAU PRAPAT;RAP;AOi42511251244163910bdd50;0;Anomaly;
202601;AREA 1;SUMBAGUT;RANTAU PRAPAT;RAP;AOi425111210514437507fb20;0;Comply;-69,41
202601;AREA 1;SUMBAGUT;RANTAU PRAPAT;RAP;AOi42511160240521159e0e80;0;Anomaly;
202601;AREA 1;SUMBAGUT;RANTAU PRAPAT;RAP;AOi4251125110326245f6b010;0;Anomaly;
202601;AREA 1;SUMBAGUT;RANTAU PRAPAT;RAP;AOi4251105060121411a59cb0;0;Anomaly;
202601;AREA 1;SUMBAGUT;PADANG SIDEMPUAN;PND;AOi42511220248481406656b0;0;Anomaly;
202601;AREA 1;SUMBAGUT;PADANG SIDEMPUAN;PND;AOi4251114054142130cedde0;0;Anomaly;
202601;AREA 1;SUMBAGUT;PADANG SIDEMPUAN;PND;AOi4251114073048950e6aeb0;0;Anomaly;
202601;AREA 1;SUMBAGUT;PADANG SIDEMPUAN;PND;AOi4251104081708223f1fe10;0;Anomaly;
202601;AREA 1;SUMBAGUT;PADANG SIDEMPUAN;PND;AOi4251121020702723a6a5b0;0;Anomaly;
202601;AREA 1;SUMBAGUT;RANTAU PRAPAT;NGB;AOi42511180748097114e18f0;0;Anomaly;
202601;AREA 1;SUMBAGSEL;PALEMBANG;PBM;AOi4251122030307299df6710;0;Anomaly;
202601;AREA 1;SUMBAGSEL;PALEMBANG;PBM;AOb02511300836251636093f0;0;Anomaly;
202601;AREA 1;SUMBAGSEL;PALEMBANG;PBM;AOi4251117094103686d46000;0;Anomaly;
202601;AREA 1;SUMBAGSEL;PALEMBANG;PBM;AOi425110903191161286ae00;0;Anomaly;
202601;AREA 1;SUMBAGSEL;PALEMBANG;PBM;AOi42511091016393447f3630;0;Anomaly;
202601;AREA 1;SUMBAGTENG;BATAM;SKN;AOi4251029023857245f1adc0;0;Comply;-24,78
202601;AREA 1;SUMBAGTENG;PEKANBARU;PKR;AOi4251110061323374164eb0;0;Anomaly;
202601;AREA 1;SUMBAGTENG;PEKANBARU;PKR;AOi4251122032130383d445a0;0;Anomaly;
202601;AREA 1;SUMBAGTENG;PEKANBARU;PKR;PDAk42510020950148398261a0;0;Anomaly;
202601;AREA 1;SUMBAGTENG;BUKIT TINGGI;PYK;AOk42511080541258104e2830;0;Anomaly;
202601;AREA 1;SUMBAGTENG;BUKIT TINGGI;PYK;AOi4251118114831536931a40;0;Anomaly;
202601;AREA 1;SUMBAGTENG;BUKIT TINGGI;PYK;AOi4251105120722491f17e50;0;Anomaly;
202601;AREA 1;SUMBAGUT;CENTRAL MEDAN;PDB;AOi42511040340522704128d0;0;Anomaly;
202601;AREA 1;SUMBAGTENG;PADANG;KJI;AOi4251120050242592b4b5b0;0;Anomaly;
202601;AREA 1;SUMBAGTENG;PADANG;KJI;AOk42511030509395493b6fa0;0;Comply;-25,01
202601;AREA 1;SUMBAGSEL;JAMBI;MBN;AOi42511170915353010aa920;0;Not Comply;27,37
202601;AREA 1;SUMBAGUT;BANDA ACEH;KTN;AOi425111207214373165e2d0;0;Anomaly;
202601;AREA 1;SUMBAGUT;BANDA ACEH;KTN;AOi4251112065006198b66b70;0;Anomaly;
202601;AREA 1;SUMBAGUT;BANDA ACEH;KTN;AOi4251107124624737f3f810;0;Anomaly;
202601;AREA 1;SUMBAGUT;BANDA ACEH;KTN;AOi42510300306007385adf00;0;Anomaly;
202601;AREA 1;SUMBAGUT;BANDA ACEH;KTN;AOi425111207044245481ab80;0;Not Comply;190,63
202601;AREA 1;SUMBAGUT;BANDA ACEH;KTN;AOi4251027074222565a162c0;0;Anomaly;
202601;AREA 1;SUMBAGUT;BANDA ACEH;KTN;AOi42511220125463416783c0;0;Anomaly;
202601;AREA 1;SUMBAGUT;BANDA ACEH;MBO;AOi42511201017420341b8580;0;Anomaly;
202601;AREA 1;SUMBAGUT;BANDA ACEH;MBO;AOi425110407243018080e3f0;0;Anomaly;
202601;AREA 1;SUMBAGUT;BANDA ACEH;MBO;AOi4251112040321189ec6a30;0;Anomaly;
202601;AREA 1;SUMBAGUT;BANDA ACEH;MBO;AOi42511190832470025552e0;0;Anomaly;
202601;AREA 1;SUMBAGUT;BANDA ACEH;MBO;PDAk425102702195907995cad0;0;Anomaly;
202601;AREA 1;SUMBAGUT;BANDA ACEH;MBO;AOi425111402492133565d420;0;Anomaly;
202601;AREA 1;SUMBAGUT;WESTERN MEDAN;LSK;AOi425111705493721583d9b0;0;Not Comply;356,73
202601;AREA 1;SUMBAGUT;WESTERN MEDAN;LSK;AOi425111602565404679c060;0;Anomaly;
202601;AREA 1;SUMBAGUT;WESTERN MEDAN;LSK;AOi4251107110335222687070;0;Not Comply;25,81
202601;AREA 1;SUMBAGUT;WESTERN MEDAN;LSK;AOi4251119102913276323ee0;0;Anomaly;
202601;AREA 1;SUMBAGTENG;DUMAI;PPN;AOi425112312252256339e8d0;0;Anomaly;
202601;AREA 1;SUMBAGTENG;DUMAI;PPN;AOi425112312252256339e8d0;0;Anomaly;
202601;AREA 1;SUMBAGSEL;LAMPUNG;KRU;AOi4251122073451158b12d20;0;Anomaly;
202601;AREA 1;SUMBAGUT;PADANG SIDEMPUAN;TRT;AOi4251118103336510a19fc0;0;Anomaly;
202601;AREA 1;SUMBAGSEL;PANGKAL PINANG;TBI;AOi425112810491213513f100;0;Anomaly;29,23
202601;AREA 1;SUMBAGSEL;PANGKAL PINANG;TBI;AOi42511030521384394785b0;0;Anomaly;
202601;AREA 1;SUMBAGSEL;PANGKAL PINANG;TBI;AOi4251103060903302cee5a0;0;Anomaly;-20,13
202601;AREA 1;SUMBAGSEL;PANGKAL PINANG;TBI;AOi42511051246158885a34d0;0;Anomaly;
202601;AREA 1;SUMBAGSEL;PANGKAL PINANG;TBI;AOi4251113101322079350130;0;Anomaly;-0,08
202601;AREA 1;SUMBAGSEL;PANGKAL PINANG;TBI;AOi4251104021653029fcbfb0;0;Anomaly;
202601;AREA 1;SUMBAGSEL;PANGKAL PINANG;TBI;AOi425110511023623759cca0;0;Anomaly;
202601;AREA 1;SUMBAGSEL;PANGKAL PINANG;TBI;AOi4251105110415234b88480;0;Anomaly;
202601;AREA 1;SUMBAGSEL;PALEMBANG;KAG;AOi42511240115132137c7f20;0;Anomaly;
202601;AREA 1;SUMBAGUT;BANDA ACEH;MBO;AOi4251112040321189ec6a30;0;Anomaly;
202601;AREA 1;SUMBAGUT;BANDA ACEH;MBO;PDAk425102702195907995cad0;0;Anomaly;
202601;AREA 1;SUMBAGUT;BANDA ACEH;MBO;AOi4251101091134624188160;0;Anomaly;
202601;AREA 1;SUMBAGUT;BANDA ACEH;MBO;AOi425111911463851540afa0;0;Anomaly;
202601;AREA 1;SUMBAGUT;BANDA ACEH;MBO;AOi4251114054242204253260;0;Anomaly;
202601;AREA 1;SUMBAGUT;WESTERN MEDAN;LSM;AOi4251105013847634cbf1b0;0;Anomaly;
202601;AREA 1;SUMBAGUT;WESTERN MEDAN;LSM;AOk4251119021647587596e50;0;Anomaly;
202601;AREA 1;SUMBAGUT;CENTRAL MEDAN;TTG;AOi4251105094659601b8ae10;0;Anomaly;
202601;AREA 1;SUMBAGUT;CENTRAL MEDAN;TTG;AOi4251116090249498622f00;0;Anomaly;
202601;AREA 1;SUMBAGUT;CENTRAL MEDAN;TTG;AOi4251104092853298b7ee80;0;Anomaly;
202601;AREA 1;SUMBAGSEL;LAMPUNG;PJN;AOi425110407284686454f550;0;Anomaly;
202601;AREA 1;SUMBAGSEL;PALEMBANG;PGC;AOs3251106051618309265310;0;Anomaly;
202601;AREA 1;SUMBAGSEL;PALEMBANG;PGC;AOi4251119042857750106c10;0;Comply;-0,65
202601;AREA 1;SUMBAGSEL;PALEMBANG;PGC;AOi425111611504667250fbe0;0;Anomaly;
202601;AREA 1;SUMBAGSEL;LAMPUNG;TKB;AOi42510250225438569b3640;0;Comply;0,44
202601;AREA 1;SUMBAGSEL;LAMPUNG;TKB;PDAk42511131122042870ca9d0;0;Comply;-1,90
202601;AREA 1;SUMBAGSEL;LAMPUNG;KLA;AOi12511130327047594916a0;0;Comply;1,85
202601;AREA 1;SUMBAGUT;WESTERN MEDAN;LSM;AOk425110901492774751d8d0;0;Anomaly;
202601;AREA 1;SUMBAGUT;WESTERN MEDAN;LSM;AOi4251110121303864ad7a10;0;Not Comply;4,85
202601;AREA 1;SUMBAGSEL;PALEMBANG;KTU;AOb0251113040130502aacfd0;0;Anomaly;
202601;AREA 1;SUMBAGUT;PEMATANG SIANTAR;PMS;AOi42511141156097397766f0;0;Anomaly;
202601;AREA 1;SUMBAGUT;PEMATANG SIANTAR;PMS;AOi42511080344465736be6f0;0;Anomaly;
202601;AREA 1;SUMBAGUT;PEMATANG SIANTAR;PMS;AOi4251105073844838f6bac0;0;Anomaly;
202601;AREA 1;SUMBAGSEL;BENGKULU;CRP;AOi4251102081312218e974e0;0;Comply;-37,42
202601;AREA 1;SUMBAGSEL;BENGKULU;CRP;AOi42511231016229651114a0;0;Anomaly;
202601;AREA 1;SUMBAGSEL;PANGKAL PINANG;TBI;AOi4251105103207140e410d0;0;Anomaly;
202601;AREA 1;SUMBAGSEL;PANGKAL PINANG;TBI;AOi42511050746126083c0890;0;Anomaly;
202601;AREA 1;SUMBAGSEL;PALEMBANG;IDL;AOi42511260338417546deae0;0;Anomaly;
202601;AREA 1;SUMBAGSEL;PALEMBANG;IDL;PDAk4251111123253155bb98c0;0;Anomaly;
202601;AREA 1;SUMBAGSEL;PALEMBANG;IDL;AOi4251119091038751d4a9c0;0;Anomaly;-2,21
202601;AREA 1;SUMBAGSEL;PALEMBANG;IDL;AOi4251112033450859650990;0;Anomaly;
202601;AREA 1;SUMBAGSEL;PALEMBANG;IDL;AOi4251031083302103a59960;0;Anomaly;
202601;AREA 1;SUMBAGSEL;PALEMBANG;IDL;AOi4251111020550088b6a290;0;Anomaly;
202601;AREA 1;SUMBAGSEL;LAMPUNG;KLA;AOi4251124021223347be6380;0;Anomaly;
202601;AREA 1;SUMBAGUT;WESTERN MEDAN;BJI;AOi425112309093225765d040;0;Anomaly;
202601;AREA 1;SUMBAGUT;WESTERN MEDAN;BJI;AOk425111210104229626a530;0;Anomaly;
202601;AREA 1;SUMBAGUT;WESTERN MEDAN;BJI;AOi4251112095141802f17b20;0;Anomaly;
202601;AREA 1;SUMBAGTENG;BUKIT TINGGI;PDJ;AOi4251119025211720369340;0;Anomaly;
202601;AREA 1;SUMBAGUT;PADANG SIDEMPUAN;SBG;AOi425111708285751288c090;0;Anomaly;
202601;AREA 1;SUMBAGUT;PADANG SIDEMPUAN;SBG;AOi4251105022534991f72aa0;0;Comply;-3,06
202601;AREA 1;SUMBAGUT;PADANG SIDEMPUAN;SBG;AOi425112204223363780ee00;0;Anomaly;
202601;AREA 1;SUMBAGUT;BANDA ACEH;DAR;AOi4251117100228315f0b230;0;Anomaly;
202601;AREA 1;SUMBAGSEL;BENGKULU;CRP;AOi42511290110309399210c0;0;Anomaly;
202601;AREA 1;SUMBAGSEL;LAMPUNG;KDT;PDAk42511221047158985b2650;0;Anomaly;
202601;AREA 1;SUMBAGSEL;LAMPUNG;KDT;PDAk4251112094549153f48ed0;0;Anomaly;
202601;AREA 1;SUMBAGTENG;BATAM;SLU;AOi42511200938238720e6f10;0;Anomaly;
202601;AREA 1;SUMBAGTENG;BATAM;SLU;AOi4251111075637379f96a80;0;Anomaly;
202601;AREA 1;SUMBAGSEL;BENGKULU;TMO;AOi42511070806318219159f0;0;Anomaly;
202601;AREA 1;SUMBAGTENG;DUMAI;BGU;AOi425111412543575730aea0;0;Anomaly;
202601;AREA 1;SUMBAGTENG;BUKIT TINGGI;LBA;AOi4251111033545576ae84e0;0;Anomaly;
202601;AREA 1;SUMBAGTENG;BUKIT TINGGI;LBA;AOi4251104102551455e15e50;0;Anomaly;
202601;AREA 1;SUMBAGTENG;BUKIT TINGGI;LBA;AOi4251104100119873ae6b50;0;Anomaly;
202601;AREA 1;SUMBAGUT;BANDA ACEH;BNA;AOi4251112104821279e1b6d0;0;Anomaly;
202601;AREA 1;SUMBAGUT;BANDA ACEH;BNA;AOi4251031051536241f58b50;0;Anomaly;
202601;AREA 1;SUMBAGUT;BANDA ACEH;BNA;AOi425112210211648572d280;0;Anomaly;
202601;AREA 1;SUMBAGUT;PEMATANG SIANTAR;KBJ;AOi4251111100844361837270;0;Anomaly;
202601;AREA 1;SUMBAGUT;PEMATANG SIANTAR;KBJ;AOi4251123033928523261760;0;Anomaly;
202601;AREA 1;SUMBAGUT;PEMATANG SIANTAR;KBJ;AOi4251111100844361837270;0;Anomaly;
202601;AREA 1;SUMBAGUT;PEMATANG SIANTAR;KBJ;AOi4251111100844361837270;0;Anomaly;
202601;AREA 1;SUMBAGUT;RANTAU PRAPAT;ANP;AOi425110607022255771cb10;0;Anomaly;
202601;AREA 1;SUMBAGUT;RANTAU PRAPAT;ANP;AOi42510301118141830b5960;0;Anomaly;
202601;AREA 1;SUMBAGUT;RANTAU PRAPAT;ANP;AOi4251102100007992efb440;0;Anomaly;
202601;AREA 1;SUMBAGUT;RANTAU PRAPAT;ANP;AOi42511031104437854b6a40;0;Anomaly;
202601;AREA 1;SUMBAGUT;RANTAU PRAPAT;ANP;AOi425110402272808172a5d0;0;Anomaly;
202601;AREA 1;SUMBAGUT;RANTAU PRAPAT;ANP;AOi42511031104437854b6a40;0;Anomaly;
202601;AREA 1;SUMBAGUT;RANTAU PRAPAT;ANP;AOi42511021053025165c3ae0;0;Anomaly;
202601;AREA 1;SUMBAGUT;RANTAU PRAPAT;ANP;AOi42511021053025165c3ae0;0;Anomaly;
202601;AREA 1;SUMBAGUT;BANDA ACEH;DAR;AOi4251103113908211b9f5a0;0;Anomaly;
202601;AREA 1;SUMBAGUT;BANDA ACEH;DAR;AOi4251109044931331bea660;0;Anomaly;
202601;AREA 1;SUMBAGUT;BANDA ACEH;DAR;AOk42511050353078059c7190;0;Anomaly;
202601;AREA 1;SUMBAGSEL;PALEMBANG;BLT;AOi4251111060306477de08c0;0;Anomaly;
202601;AREA 1;SUMBAGTENG;PADANG;PDC;AOi4251114040446106a67080;0;Anomaly;
202601;AREA 1;SUMBAGTENG;PADANG;PDC;AOi42511240725374236c7d60;0;Anomaly;
202601;AREA 1;SUMBAGTENG;PADANG;PDC;AOi4251119075229391fe5a70;0;Anomaly;
202601;AREA 1;SUMBAGTENG;PEKANBARU;RGT;AOi4251110065129536256680;0;Anomaly;
202601;AREA 1;SUMBAGTENG;BUKIT TINGGI;SCC;AOi4251101124520873631c90;0;Anomaly;
202601;AREA 1;SUMBAGUT;PEMATANG SIANTAR;KBJ;AOi42510280417467982ea390;0;Anomaly;
202601;AREA 1;SUMBAGUT;PEMATANG SIANTAR;KBJ;AOi4251128104908663064cb0;0;Anomaly;
202601;AREA 1;SUMBAGUT;PEMATANG SIANTAR;KBJ;AOi4251114114628082693800;0;Comply;2,21
202601;AREA 1;SUMBAGUT;PEMATANG SIANTAR;KBJ;AOi42511180953083900cddd0;0;Anomaly;
202601;AREA 1;SUMBAGTENG;PEKANBARU;AMK;AOi42511080849468412f5e80;0;Anomaly;
202601;AREA 1;SUMBAGSEL;LAMPUNG;KDT;AOi42511091116583430b1be0;0;Anomaly;
202601;AREA 1;SUMBAGTENG;BATAM;SLU;PDAk4251120072828731cbe4b0;0;Anomaly;
202601;AREA 1;SUMBAGSEL;JAMBI;SPN;AOi42511240112190505ea500;0;Anomaly;
202601;AREA 1;SUMBAGTENG;DUMAI;TAK;AOi1251109022314711e70c90;0;Anomaly;-3,32
202601;AREA 1;SUMBAGUT;RANTAU PRAPAT;NGB;AOi4251117055725064c16cb0;0;Anomaly;
202601;AREA 1;SUMBAGSEL;BENGKULU;MKO;AOi42511191225594823a62e0;0;Anomaly;
202601;AREA 1;SUMBAGSEL;BENGKULU;MKO;AOi425102910570384226e540;0;Anomaly;
202601;AREA 1;SUMBAGSEL;BENGKULU;MKO;AOs3251103051424884612b20;0;Anomaly;
202601;AREA 1;SUMBAGSEL;LAMPUNG;BDA;AOk4251103050207499219850;0;Anomaly;
202601;AREA 1;SUMBAGSEL;LAMPUNG;BDA;AOi4251110072808371962470;0;Anomaly;
202601;AREA 1;SUMBAGSEL;LAMPUNG;BDA;AOi4251110075915326756060;0;Anomaly;
202601;AREA 1;SUMBAGSEL;LAMPUNG;BDA;AOi42511070337383383d9ef0;0;Anomaly;
202601;AREA 1;SUMBAGUT;PEMATANG SIANTAR;KBJ;AOi425111704211821352a4e0;0;Anomaly;
202601;AREA 1;SUMBAGUT;PEMATANG SIANTAR;KBJ;AOi4251110012443155811e10;0;Anomaly;
202601;AREA 1;SUMBAGUT;PEMATANG SIANTAR;KBJ;AOi4251110012443155811e10;0;Anomaly;
202601;AREA 1;SUMBAGUT;CENTRAL MEDAN;DLT;AOi4251122113945480967b60;0;Not Comply;4,89
202601;AREA 1;SUMBAGUT;PEMATANG SIANTAR;TBT;AOi42511221028389763e2800;0;Anomaly;
202601;AREA 1;SUMBAGUT;PEMATANG SIANTAR;TBT;AOi4251101080407916cda5d0;0;Anomaly;
202601;AREA 1;SUMBAGUT;PEMATANG SIANTAR;TBT;AOi42511070358528042a5ff0;0;Not Comply;26,14
202601;AREA 1;SUMBAGUT;PEMATANG SIANTAR;TBT;AOi42511070515225469959f0;0;Anomaly;
202601;AREA 1;SUMBAGTENG;BATAM;SLU;PDAk42511231019545425a28e0;0;Comply;-45,52
202601;AREA 1;SUMBAGTENG;BATAM;SLU;AOs3251124031821038e84970;0;Anomaly;
202601;AREA 1;SUMBAGTENG;BATAM;SLU;AOi42511121157040449de350;0;Anomaly;
202601;AREA 1;SUMBAGTENG;BATAM;SLU;AOi42511121157040449de350;0;Anomaly;
202601;AREA 1;SUMBAGTENG;BATAM;SLU;AOk42511170813007136d5aa0;0;Anomaly;
202601;AREA 1;SUMBAGTENG;BATAM;SLU;AOi425111407345956151efd0;0;Anomaly;
202601;AREA 1;SUMBAGTENG;BATAM;SLU;AOi4251101043447666510530;0;Comply;-21,99
202601;AREA 1;SUMBAGTENG;BATAM;SLU;AOi42511121157040449de350;0;Anomaly;
202601;AREA 1;SUMBAGSEL;JAMBI;TTJ;AOi42511071028292225e4ff0;0;Anomaly;-19,22
202601;AREA 1;SUMBAGTENG;BUKIT TINGGI;SIU;AOi4251114022408770ae6d30;0;Anomaly;
202601;AREA 1;SUMBAGSEL;PALEMBANG;KAG;AOi42511040323359810fd400;0;Anomaly;2,41
202601;AREA 1;SUMBAGSEL;PALEMBANG;KAG;AOi4251102081820476794540;0;Anomaly;
202601;AREA 1;SUMBAGSEL;PALEMBANG;KAG;AOi4251104125945212d1a190;0;Anomaly;
202601;AREA 1;SUMBAGSEL;PALEMBANG;MPA;AOi42511170945112557a7060;0;Anomaly;
202601;AREA 1;SUMBAGSEL;PALEMBANG;MPA;AOi425112809041579367c9e0;0;Anomaly;50,45
202601;AREA 1;SUMBAGSEL;PALEMBANG;MPA;AOi42511101219324019a1810;0;Anomaly;
202601;AREA 1;SUMBAGUT;PEMATANG SIANTAR;PDN;AOi1251103124343832cfa1f0;0;Anomaly;
202601;AREA 1;SUMBAGUT;PEMATANG SIANTAR;PDN;AOi42511021209439127eb110;0;Anomaly;
202601;AREA 1;SUMBAGSEL;JAMBI;BKO;AOi425112406430699604b090;0;Anomaly;
202601;AREA 1;SUMBAGSEL;JAMBI;BKO;AOi4251110122053239b0db90;0;Anomaly;
202601;AREA 1;SUMBAGUT;PEMATANG SIANTAR;PDN;AOi42511021209439127eb110;0;Anomaly;
202601;AREA 1;SUMBAGUT;PEMATANG SIANTAR;PDN;AOi42511121119276156ce080;0;Anomaly;
202601;AREA 1;SUMBAGUT;PEMATANG SIANTAR;PDN;AOi4251124035855257386fe0;0;Anomaly;
202601;AREA 1;SUMBAGSEL;JAMBI;MBN;AOi42511241129334701c8e50;0;Anomaly;
202601;AREA 1;SUMBAGTENG;BATAM;SLU;AOi42511070941101619b4880;0;Anomaly;
202601;AREA 1;SUMBAGSEL;BENGKULU;LLG;AOi42511201119576454d3460;0;Anomaly;
202601;AREA 1;SUMBAGSEL;BENGKULU;LLG;AOi4251126123937441ae55a0;0;Not Comply;23,51
