Periode;org_1;org_2;org_3;sto;order_id;trouble_no;flag_exclude_all;is_duplicate_order;Wilsus
202606;AREA 4;SULAWESI;MAKASSAR;SUD;AOi4260422015411497d77850;INC49884545;0;0;0
202606;AREA 3;BALI NUSRA;MATARAM;SWE;AOi4260404031947291b83ad0;INC49884052;0;0;0
202606;AREA 3;BALI NUSRA;DENPASAR;KUT;AOi42604170452230549a3450;INC49883840;0;0;0
202606;AREA 4;KALIMANTAN;SAMARINDA;SMR;AOi4260413024227690e0a640;INC49882583;0;0;0
202606;AREA 3;JATIM;LAMONGAN;GSK;AOi4260410071226994b51a90;INC49882194;0;0;0
202606;AREA 2;EASTERN JABOTABEK;BOGOR;CLS;AOk4260409103147439914870;INC49882138;0;0;0
202606;AREA 1;SUMBAGUT;BANDA ACEH;SLG;AOi42604100847014140c2ce0;INC49880890;0;0;0
202606;AREA 4;MALUKU DAN PAPUA;AMBON;DOB;AOi4260417102912741d5b7a0;INC49880403;0;0;0
202606;AREA 1;SUMBAGTENG;PADANG;LBY;AOi426042710052895328d0f0;INC49879937;0;0;0
202606;AREA 4;SULAWESI;KENDARI;UNH;AOk4260420121810069b81350;INC49879181;0;0;0
202606;AREA 3;JATIM;SURABAYA;BKL;AOi42604070559368854a6de0;INC49877724;0;0;0
202606;AREA 1;SUMBAGUT;CENTRAL MEDAN;SKI;AOi4260429095312443b88920;INC49877122;0;0;0
202606;AREA 4;KALIMANTAN;PALANGKARAYA;PLK;AOk4260418103600610d78b00;INC49876662;0;0;0
202606;AREA 3;JATIM;SURABAYA;KPS;AOi4260411063633555910630;INC49875247;0;0;0
202606;AREA 1;SUMBAGTENG;PADANG;PNN;AOk42604080207401076637d0;INC49875379;0;0;0
202606;AREA 4;SULAWESI;BONE;BLK;AOi426033006445570131ad80;INC49874876;0;0;0
202606;AREA 1;SUMBAGSEL;LAMPUNG;TJK;AOi426042908170752505f5a0;INC49874085;0;0;0
202606;AREA 1;SUMBAGSEL;PALEMBANG;SBU;AOi426040411242898798ff30;INC49874001;0;0;0
202606;AREA 2;JABAR;TASIKMALAYA;PMP;AOi4260422105755247df4d40;INC49873634;0;0;0
202606;AREA 3;JATIM;SURABAYA;KNN;AOi426041506545551657e5a0;INC49872634;0;0;0
202606;AREA 1;SUMBAGUT;WESTERN MEDAN;KGH;AOi4260426023107086751b90;INC49871511;0;0;0
202606;AREA 1;SUMBAGUT;PADANG SIDEMPUAN;SBG;AOi4260414092319847922090;INC49871397;0;0;0
202606;AREA 1;SUMBAGUT;BANDA ACEH;DAR;AOi426041809483359412fc10;INC49870846;0;0;0
202606;AREA 3;JATIM;MALANG;GDI;AOi4260409113844370708770;INC49870316;0;0;0
202606;AREA 1;SUMBAGUT;PADANG SIDEMPUAN;BJE;AOi42604170942382160e9a90;INC49870017;0;0;0
202606;AREA 4;KALIMANTAN;BANJARMASIN;STI;AOi4260409103743710204580;INC49869587;0;0;0
202606;AREA 1;SUMBAGTENG;BATAM;BTC;AOk4260410075949413ac9520;INC49869410;0;0;0
202606;AREA 4;KALIMANTAN;PONTIANAK;JAW;AOi4260331033931979aa9d00;INC49869149;0;0;0
202606;AREA 4;SULAWESI;KENDARI;MDG;AOi4260401044452346be58b0;INC49868312;0;0;0
202606;AREA 3;JATIM;SURABAYA;BKL;AOi4260419073113562276550;INC49867617;0;0;0
202606;AREA 3;JATENG-DIY;SEMARANG;JHR;AOi42604021148157320d7540;INC49867468;0;0;0
202606;AREA 4;MALUKU DAN PAPUA;SORONG;SON;AOi42604241144010112ae7e0;INC49866799;0;0;0
202606;AREA 3;BALI NUSRA;DENPASAR;JBR;AOi4260406085109275de8050;INC49865099;0;0;0
202606;AREA 4;KALIMANTAN;PALANGKARAYA;MTW;AOi426041211504559832a980;INC49864856;0;0;0
202606;AREA 4;KALIMANTAN;PONTIANAK;STG;AOi42604250954531205f8ea0;INC49864177;0;0;0
202606;AREA 3;BALI NUSRA;MATARAM;BIM;AOi4260423095936694c3b320;INC49864131;0;0;0
202606;AREA 4;SULAWESI;MAKASSAR;ANT;AOk4260424072219621e18aa0;INC49863832;0;0;0
202606;AREA 3;JATIM;SURABAYA;PRG;AOi4260415074253981f18940;INC49863482;0;0;0
202606;AREA 4;KALIMANTAN;SAMARINDA;BOT;AOi4260429062132380806910;INC49863085;0;0;0
202606;AREA 4;KALIMANTAN;BANJARMASIN;RTA;AOi4260401103217008d614c0;INC49862454;0;0;0
202606;AREA 4;SULAWESI;MAKASSAR;BAL;AOk42604080207394544a0370;INC49862430;0;0;0
202606;AREA 4;MALUKU DAN PAPUA;AMBON;PAO;AOi426042510060486070fb90;INC49862041;0;0;0
202606;AREA 4;SULAWESI;MANADO;LAN;AOi42604140317575273f6930;INC49862186;0;0;0
202606;AREA 4;MALUKU DAN PAPUA;SORONG;FFA;AOs3260406100551789e2b130;INC49861826;0;0;0
202606;AREA 4;KALIMANTAN;PONTIANAK;STA;AOi426042209593190136e3f0;INC49861073;0;0;0
202606;AREA 2;WESTERN JABOTABEK;SERANG;CKA;AOs3260409075433528587690;INC49861159;0;0;0
202606;AREA 1;SUMBAGUT;BANDA ACEH;BNN;AOi42604211219284537e9170;INC49860979;0;0;0
202606;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;KLG;AOi4260420012252425ec1d90;INC49860906;0;0;0
202606;AREA 3;JATENG-DIY;YOGYAKARTA;GOD;AOi1260420020417083d22b00;INC49860684;0;0;0
202606;AREA 1;SUMBAGUT;WESTERN MEDAN;PRL;AOi426040804440255287d320;INC49859772;0;0;0
202606;AREA 1;SUMBAGSEL;BENGKULU;MKO;AOi42603300851217298ebfa0;INC49859307;0;0;0
202606;AREA 1;SUMBAGUT;CENTRAL MEDAN;TJR;AOi4260403050401425241100;INC49858966;0;0;0
202606;AREA 1;SUMBAGSEL;JAMBI;BKO;AOi42604160102541378c2020;INC49858872;0;0;0
202606;AREA 2;EASTERN JABOTABEK;BOGOR;KHL;AOi4260406010941870d39920;INC49858619;0;0;0
202606;AREA 1;SUMBAGSEL;BENGKULU;PDW;AOi42604171020330320dfe30;INC49858464;0;0;0
202606;AREA 1;SUMBAGUT;BANDA ACEH;DAR;AOi426041702410860579d160;INC49857303;0;0;0
202606;AREA 4;KALIMANTAN;TARAKAN;TLA;AOi12604050809433093451e0;INC49857081;0;0;0
202606;AREA 2;WESTERN JABOTABEK;SERANG;CKA;AOi4260407100553263164180;INC49856793;0;0;0
202606;AREA 3;JATIM;SURABAYA;OMB;AOi42604191149318223fe910;INC49856406;0;0;0
202606;AREA 4;SULAWESI;KENDARI;KDR;AOi4260411101246244894d90;INC49856106;0;0;0
202606;AREA 4;SULAWESI;GORONTALO;MRS;AOi4260409054039666842b90;INC49855465;0;0;0
202606;AREA 2;WESTERN JABOTABEK;TANGERANG;CPD;AOs32604300338143843705a0;INC49855359;0;0;0
202606;AREA 2;EASTERN JABOTABEK;KARAWANG;BBL;AOi4260401085240915669830;INC49854659;0;0;0
202606;AREA 2;EASTERN JABOTABEK;BOGOR;CBI;AOi4260417085231709353190;INC49854430;0;0;0
202606;AREA 1;SUMBAGTENG;BUKIT TINGGI;KOU;AOi426041309425304106be90;INC49854419;0;0;0
202606;AREA 1;SUMBAGUT;BANDA ACEH;BNN;AOi4260405021700368d01400;INC49854058;0;0;0
202606;AREA 4;KALIMANTAN;BANJARMASIN;BBR;AOi42604171200481913ecca0;INC49853691;0;0;0
202606;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;CPP;AOi4260416022110919459ed0;INC49853949;0;0;0
202606;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;PGB;AOi42604040754561223cc5f0;INC49853882;0;0;0
202606;AREA 3;JATENG-DIY;PURWOKERTO;CLC;AOi4260408121449648513870;INC49853553;0;0;0
202606;AREA 1;SUMBAGUT;WESTERN MEDAN;KSG;AOi42604010520535552b2190;INC49853028;0;0;0
202606;AREA 1;SUMBAGSEL;PALEMBANG;PLJ;AOi426041209002184285ef90;INC49852796;0;0;0
202606;AREA 1;SUMBAGSEL;JAMBI;PAP;AOi4260330031706398caac50;INC49852249;0;0;0
202606;AREA 4;MALUKU DAN PAPUA;AMBON;PAO;AOi426041108162216476dc00;INC49851921;0;0;0
202606;AREA 4;KALIMANTAN;SAMARINDA;SBR;AOi42604130416462522e4b30;INC49851914;0;0;0
202606;AREA 4;KALIMANTAN;BANJARMASIN;KDG;AOi42604170623260838e2790;INC49851686;0;0;0
202606;AREA 4;SULAWESI;KENDARI;BBU;AOi4260429052112392a4e530;INC49851802;0;0;0
202606;AREA 3;BALI NUSRA;DENPASAR;KLM;AOk4260421082849559c3beb0;INC49851008;0;0;0
202606;AREA 4;SULAWESI;MANADO;BAH;AOi42604281020210609f1d20;INC49851001;0;0;0
202606;AREA 4;MALUKU DAN PAPUA;SORONG;SON;AOi4260408015552110195820;INC49850979;0;0;0
202606;AREA 1;SUMBAGSEL;JAMBI;MAB;AOk4260406031000216c0f330;INC49850477;0;0;0
202606;AREA 4;MALUKU DAN PAPUA;SORONG;SON;AOi42604220718538455a1390;INC49850645;0;0;0
202606;AREA 4;KALIMANTAN;SAMARINDA;SMR;AOi4260410085720789383110;INC49850310;0;0;0
202606;AREA 3;BALI NUSRA;DENPASAR;SMY;AOk426042607394248205b920;INC49850121;0;0;0
202606;AREA 4;KALIMANTAN;BALIKPAPAN;BRU;AOi42604130155365156e69a0;INC49850173;0;0;0
202606;AREA 2;EASTERN JABOTABEK;BOGOR;SKB;AOk42604251218071661a3080;INC49849886;0;0;0
202606;AREA 3;BALI NUSRA;FLORES;MMR;AOi4260328112937771fff120;INC49849560;0;0;0
202606;AREA 3;BALI NUSRA;DENPASAR;JBR;AOi4260331015328737cd17d0;INC49848067;0;0;0
202606;AREA 4;KALIMANTAN;PONTIANAK;STG;AOi4260421124714189ba8380;INC49846923;0;0;0
202606;AREA 2;EASTERN JABOTABEK;BOGOR;CSR;AOi4260405054319290c6c990;INC49846623;0;0;0
202606;AREA 4;KALIMANTAN;PALANGKARAYA;PLK;AOi42604140119341492ca100;INC49846397;0;0;0
202606;AREA 1;SUMBAGTENG;PEKANBARU;PKR;AOi42604070929423504239b0;INC49846176;0;0;0
202606;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;JAG;AOs32604250438052221481f0;INC49845709;0;0;0
202606;AREA 3;JATENG-DIY;YOGYAKARTA;KEN;AOi4260331084549012254af0;INC49845759;0;0;0
202606;AREA 4;SULAWESI;MANADO;AMR;AOi42604251154470654e6620;INC49845108;0;0;0
202606;AREA 4;MALUKU DAN PAPUA;JAYAPURA;SNI;AOi4260404040430142eae570;INC49844483;0;0;0
202606;AREA 3;JATENG-DIY;PEKALONGAN;CMA;AOi4260423114621251b3a8f0;INC49844113;0;0;0
202606;AREA 4;SULAWESI;MANADO;TMH;AOi42604140126337989f7fc0;INC49844280;0;0;0
202606;AREA 4;SULAWESI;MAKASSAR;PNK;AOi4260424094849441098820;INC49844200;0;0;0
202606;AREA 1;SUMBAGUT;CENTRAL MEDAN;CTD;AOi42604050115410175fa630;INC49843616;0;0;0
202606;AREA 3;JATENG-DIY;PEKALONGAN;PML;AOi42604211252591116e3880;INC49843127;0;0;0
202606;AREA 4;KALIMANTAN;PONTIANAK;PTK;AOi4260414014910635a52700;INC49843044;0;0;0
202606;AREA 4;KALIMANTAN;TARAKAN;TSL;AOi4260413073630245a813e0;INC49842776;0;0;0
202606;AREA 1;SUMBAGTENG;PEKANBARU;ARK;AOi42604090948126266a7e00;INC49842420;0;0;0
202606;AREA 3;BALI NUSRA;FLORES;MMR;AOi4260421040417543817d20;INC49842146;0;0;0
202606;AREA 4;SULAWESI;PALU;PLA;AOi4260426051833689464e40;INC49842276;0;0;0
202606;AREA 4;SULAWESI;KENDARI;MDG;AOi42604190255301372965c0;INC49842162;0;0;0
202606;AREA 3;BALI NUSRA;MATARAM;SAP;AOi4260418014346527df41a0;INC49840903;0;0;0
202606;AREA 3;JATIM;SURABAYA;TNS;AOi4260422023545652586c80;INC49840060;0;0;0
202606;AREA 1;SUMBAGSEL;PALEMBANG;PGC;AOs32604160904086807f69d0;INC49839503;0;0;0
202606;AREA 1;SUMBAGUT;WESTERN MEDAN;KSG;AOi4260425124614004b1c7f0;INC49839468;0;0;0
202606;AREA 3;JATIM;SURABAYA;KBL;AOi4260412072800054b62c30;INC49839097;0;0;0
202606;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;KRG;PDAk426041710280309962e990;INC49839163;0;0;0
202606;AREA 2;EASTERN JABOTABEK;KARAWANG;JBB;AOi426041002050068832c500;INC49838564;0;0;0
202606;AREA 4;SULAWESI;KENDARI;MDG;AOi426042204365274624be10;INC49838367;0;0;0
202606;AREA 2;EASTERN JABOTABEK;BOGOR;DMG;AOs3260420075510607f09420;INC49838252;0;0;0
202606;AREA 4;KALIMANTAN;PONTIANAK;NGG;AOi4260420070516235a28fa0;INC49837822;0;0;0
202606;AREA 1;SUMBAGTENG;DUMAI;TAK;AOi4260415043820415494da0;INC49837059;0;0;0
202606;AREA 1;SUMBAGUT;BANDA ACEH;DAR;AOi4260430062803446a34290;INC49836975;0;0;0
202606;AREA 1;SUMBAGUT;CENTRAL MEDAN;PUB;AOi426041512552334321b6c0;INC49836811;0;0;0
202606;AREA 3;JATENG-DIY;PEKALONGAN;BTG;AOi4260425125246634beb0b0;INC49835632;0;0;0
202606;AREA 4;MALUKU DAN PAPUA;JAYAPURA;ABE;AOi4260420033041694c34980;INC49835003;0;0;0
202606;AREA 1;SUMBAGSEL;PALEMBANG;BKS;AOi126040101150169802cf40;INC49834206;0;0;0
202606;AREA 1;SUMBAGUT;RANTAU PRAPAT;TJB;AOi42604260151358119a39b0;INC49833679;0;0;0
202606;AREA 4;MALUKU DAN PAPUA;JAYAPURA;SNI;AOk42604211029256292b4df0;INC49833558;0;0;0
202606;AREA 3;JATIM;SIDOARJO;SDA;AOi4260401103321859a40080;INC49833344;0;0;0
202606;AREA 3;JATIM;LAMONGAN;CRM;AOi42604230252073454238a0;INC49833111;0;0;0
202606;AREA 1;SUMBAGTENG;PEKANBARU;PBB;AOi4260407111356563654e70;INC49832892;0;0;0
202606;AREA 4;KALIMANTAN;PALANGKARAYA;BNT;AOi4260407090600923b3e630;INC49831945;0;0;0
202606;AREA 1;SUMBAGTENG;PADANG;SWL;AOi42604230620408628a0f50;INC49830832;0;0;0
202606;AREA 3;JATENG-DIY;PURWOKERTO;MAO;AOi426042004174329918ebd0;INC49830451;0;0;0
202606;AREA 1;SUMBAGUT;CENTRAL MEDAN;CTD;AOi426041909124807120d280;INC49830698;0;0;0
202606;AREA 4;SULAWESI;KENDARI;MDG;AOi4260402091727495cb6010;INC49830304;0;0;0
202606;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;CPP;AOs3260410110927643e96570;INC49829536;0;0;0
202606;AREA 1;SUMBAGUT;RANTAU PRAPAT;KIS;AOi426040703180943332a7d0;INC49829798;0;0;0
202606;AREA 3;BALI NUSRA;DENPASAR;BLI;AOi42604290351359070e1a90;INC49829689;0;0;0
202606;AREA 1;SUMBAGTENG;BATAM;LBJ;AOs32603280940169659efeb0;INC49829085;0;0;0
202606;AREA 3;JATIM;SURABAYA;MGO;AOs3260409070303368bbc450;INC49828812;0;0;0
202606;AREA 1;SUMBAGTENG;BATAM;SLU;AOi42604170232588624381c0;INC49829004;0;0;0
202606;AREA 4;SULAWESI;MAKASSAR;BAL;AOi426041902584125671f350;INC49828433;0;0;0
202606;AREA 4;KALIMANTAN;PONTIANAK;PTK;AOi42604060326388454f1bb0;INC49828236;0;0;0
202606;AREA 3;BALI NUSRA;KUPANG;ATB;AOi426041707070989076d810;INC49828038;0;0;0
202606;AREA 1;SUMBAGUT;WESTERN MEDAN;LSM;AOi4260407094509643da6780;INC49827950;0;0;0
202606;AREA 3;JATENG-DIY;MAGELANG;KTA;AOi42604071057167508ed3f0;INC49827628;0;0;0
202606;AREA 4;KALIMANTAN;PONTIANAK;MPW;AOi4260406120615656649520;INC49827589;0;0;0
202606;AREA 3;JATIM;SURABAYA;MGO;AOi4260418102002861532f80;INC49827280;0;0;0
202606;AREA 4;SULAWESI;MAKASSAR;MAT;AOi42604050521577282df500;INC49827460;0;0;0
202606;AREA 4;SULAWESI;KENDARI;KDR;AOi4260405110052543a975b0;INC49827419;0;0;0
202606;AREA 1;SUMBAGUT;WESTERN MEDAN;KUL;AOi4260405042337088e62270;INC49827028;0;0;0
202606;AREA 3;BALI NUSRA;MATARAM;DMP;AOi426040111520444629bca0;INC49826799;0;0;0
202606;AREA 4;SULAWESI;MAKASSAR;SUG;AOi4260421095640538ba7360;INC49826795;0;0;0
202606;AREA 3;JATIM;MALANG;MLG;AOs32604011129041566da690;INC49826247;0;0;0
202606;AREA 4;KALIMANTAN;BANJARMASIN;NEG;AOi4260416060544765ce1220;INC49825502;0;0;0
202606;AREA 1;SUMBAGUT;RANTAU PRAPAT;ANP;AOi4260406114614848713f00;INC49825288;0;0;0
202606;AREA 3;BALI NUSRA;MATARAM;BIM;AOi4260422074821388c14820;INC49824308;0;0;0
202606;AREA 3;JATENG-DIY;PEKALONGAN;BBT;AOi4260429050719722fd8bb0;INC49823717;0;0;0
202606;AREA 3;BALI NUSRA;DENPASAR;SGR;AOi4260403094531448f9f630;INC49823185;0;0;0
202606;AREA 2;JABAR;TASIKMALAYA;SPA;AOi1260411060601308eeef50;INC49822947;0;0;0
202606;AREA 1;SUMBAGUT;RANTAU PRAPAT;NGB;AOi4260403041111423230dc0;INC49822754;0;0;0
202606;AREA 2;JABAR;CIREBON;SUB;AOi42604051026575096e6720;INC49822451;0;0;0
202606;AREA 4;KALIMANTAN;PALANGKARAYA;PYM;AOi42604280706394388a7e00;INC49822246;0;0;0
202606;AREA 1;SUMBAGSEL;PALEMBANG;TLK;AOi4260427041736271bac860;INC49822014;0;0;0
202606;AREA 3;JATIM;SURABAYA;KLN;AOi4260404104230765b69c50;INC49821340;0;0;0
202606;AREA 1;SUMBAGTENG;PADANG;BLS;AOi4260422010100871451990;INC49821297;0;0;0
202606;AREA 4;KALIMANTAN;SAMARINDA;SBR;AOi4260409033303873d717f0;INC49821104;0;0;0
202606;AREA 2;WESTERN JABOTABEK;SERANG;CUG;AOi42604030811070873adf10;INC49821152;0;0;0
202606;AREA 3;BALI NUSRA;MATARAM;DMP;AOi42604151227270288416a0;INC49820815;0;0;0
202606;AREA 1;SUMBAGSEL;PANGKAL PINANG;TBI;AOi4260409081418700207f70;INC49820667;0;0;0
202606;AREA 3;BALI NUSRA;DENPASAR;TOP;AOi4260429054329271d41110;INC49819711;0;0;0
202606;AREA 1;SUMBAGTENG;DUMAI;TAK;AOi12604090529526574e8950;INC49818903;0;0;0
202606;AREA 1;SUMBAGUT;BANDA ACEH;LBR;AOi4260416073443442335bd0;INC49816691;0;0;0
202606;AREA 3;JATIM;SIDOARJO;SDA;AOi4260408065804357fdbf20;INC49815738;0;0;0
202606;AREA 4;KALIMANTAN;BALIKPAPAN;BAM;AOi426041407472140215fb80;INC49815488;0;0;0
202606;AREA 1;SUMBAGTENG;BATAM;LBJ;AOi42604100816128123cd070;INC49815286;0;0;0
202606;AREA 3;BALI NUSRA;DENPASAR;NSD;AOi42604070645531608fa990;INC49815201;0;0;0
202606;AREA 1;SUMBAGUT;RANTAU PRAPAT;RAP;AOi4260409084647948e2cf50;INC49814545;0;0;0
202606;AREA 1;SUMBAGTENG;BATAM;BTC;PDAk42604200515351825f09d0;INC49814226;0;0;0
202606;AREA 3;JATENG-DIY;YOGYAKARTA;KBU;AOi42604111159335798cb090;INC49814221;0;0;0
202606;AREA 1;SUMBAGTENG;BATAM;RAI;AOi4260409111944273007080;INC49813435;0;0;0
202606;AREA 3;JATENG-DIY;PURWOKERTO;BJR;AOi42604210936000749260b0;INC49813341;0;0;0
202606;AREA 4;SULAWESI;PARE-PARE;PIN;AOi12604140429242310e3a10;INC49813091;0;0;0
202606;AREA 1;SUMBAGUT;BANDA ACEH;SGI;AOi42604210810544570d44d0;INC49813070;0;0;0
202606;AREA 4;KALIMANTAN;SAMARINDA;BLN;AOi42604131053088724d1600;INC49812458;0;0;0
202606;AREA 4;KALIMANTAN;SAMARINDA;BLN;AOi42604121255438185e3bf0;INC49812028;0;0;0
202606;AREA 2;JABAR;BANDUNG;CJG;AOi42604210515292790b73f0;INC49811755;0;0;0
202606;AREA 3;BALI NUSRA;KUPANG;BAA;AOi4260331030027029f1e940;INC49811360;0;0;0
202606;AREA 4;KALIMANTAN;PONTIANAK;SAO;AOi42604030459500150efa00;INC49810419;0;0;0
202606;AREA 3;JATIM;SURABAYA;MYR;AOi4260415083842384435a20;INC49809041;0;0;0
202606;AREA 3;BALI NUSRA;MATARAM;DMP;AOi126040402502289825d7c0;INC49808971;0;0;0
202606;AREA 2;EASTERN JABOTABEK;BOGOR;JGL;AOs326040509205462655d040;INC49808249;0;0;0
202606;AREA 3;JATIM;SURABAYA;KNN;AOi4260408011504723791f20;INC49807580;0;0;0
202606;AREA 2;EASTERN JABOTABEK;BOGOR;GPI;AOi426042009352921535bdd0;INC49806748;0;0;0
202606;AREA 1;SUMBAGSEL;PANGKAL PINANG;SLT;AOi4260428052005472cc4290;INC49806600;0;0;0
202606;AREA 3;JATIM;JEMBER;KKH;AOk42604220905297457c95f0;INC49806575;0;0;0
202606;AREA 1;SUMBAGSEL;LAMPUNG;KBI;AOi42604090138042514c3480;INC49806402;0;0;0
202606;AREA 1;SUMBAGUT;BANDA ACEH;SGI;AOi4260417030357463a61f40;INC49806182;0;0;0
202606;AREA 4;MALUKU DAN PAPUA;SORONG;SON;AOi4260424111506067f7cb90;INC49806108;0;0;0
202606;AREA 4;MALUKU DAN PAPUA;AMBON;ABO;AOi4260407020015780530fa0;INC49805668;0;0;0
202606;AREA 3;JATENG-DIY;SEMARANG;SMT;AOi4260413053138472d92fc0;INC49804483;0;0;0
202606;AREA 4;KALIMANTAN;BALIKPAPAN;KBG;AOi4260415031057663806970;INC49803275;0;0;0
202606;AREA 3;JATIM;MADIUN;MNZ;AOi4260331033447804d489d0;INC49803089;0;0;0
202606;AREA 1;SUMBAGSEL;JAMBI;JMB;AOk4260420024346287e655c0;INC49802995;0;0;0
202606;AREA 4;KALIMANTAN;PANGKALAN BUN;KTP;AOi4260411104304630ff49e0;INC49801887;0;0;0
202606;AREA 4;KALIMANTAN;BANJARMASIN;BBR;AOi4260417094010880cd1590;INC49801823;0;0;0
202606;AREA 2;EASTERN JABOTABEK;BOGOR;PAR;AOs3260331051740758309d30;INC49801778;0;0;0
202606;AREA 4;SULAWESI;MANADO;MDO;AOi42604220437100130ff0e0;INC49801226;0;0;0
202606;AREA 1;SUMBAGUT;CENTRAL MEDAN;TJR;AOi4260412122314474068390;INC49800836;0;0;0
202606;AREA 4;SULAWESI;PARE-PARE;PLP;AOi42604210326594918c4900;INC49801016;0;0;0
202606;AREA 1;SUMBAGUT;PADANG SIDEMPUAN;PSP;AOi4260429025613021356670;INC49800996;0;0;0
202606;AREA 2;EASTERN JABOTABEK;BEKASI;DEP;AOi4260412075451818919060;INC49800140;0;0;0
202606;AREA 4;SULAWESI;MAKASSAR;TMA;AOi4260410071557152037850;INC49799912;0;0;0
202606;AREA 3;BALI NUSRA;DENPASAR;UBN;AOi426042210105006807fec0;INC49799488;0;0;0
202606;AREA 2;JABAR;BANDUNG;RJW;AOi4260404022320867073700;INC49798730;0;0;0
202606;AREA 4;KALIMANTAN;PALANGKARAYA;PLK;AOi4260418062818668327ce0;INC49797620;0;0;0
202606;AREA 4;MALUKU DAN PAPUA;JAYAPURA;SRM;AOi4260406094652893a53250;INC49797443;0;0;0
202606;AREA 4;SULAWESI;PARE-PARE;PRE;AOk4260424095332490e84240;INC49796955;0;0;0
202606;AREA 4;SULAWESI;KENDARI;MDG;AOi4260424110719338050b40;INC49796521;0;0;0
202606;AREA 3;JATENG-DIY;YOGYAKARTA;PGR;AOk4260424102803206a43590;INC49796774;0;0;0
202606;AREA 3;JATIM;MALANG;KLJ;AOi42604161011387912601e0;INC49796766;0;0;0
202606;AREA 4;MALUKU DAN PAPUA;SORONG;SON;AOi426043010514501821bb30;INC49796756;0;0;0
202606;AREA 3;BALI NUSRA;KUPANG;KEF;AOs32604230508456588ebe20;INC49796290;0;0;0
202606;AREA 4;KALIMANTAN;PONTIANAK;STG;AOi4260425071935933672940;INC49795781;0;0;0
202606;AREA 1;SUMBAGTENG;BUKIT TINGGI;KOU;AOi4260417070546934c61c60;INC49795603;0;0;0
202606;AREA 4;MALUKU DAN PAPUA;JAYAPURA;ABE;AOi426040603413363352b550;INC49794132;0;0;0
202606;AREA 1;SUMBAGUT;WESTERN MEDAN;LSM;AOi4260422123501257bdf0c0;INC49794428;0;0;0
202606;AREA 1;SUMBAGUT;CENTRAL MEDAN;SPM;AOi42604230504437271beeb0;INC49794333;0;0;0
202606;AREA 1;SUMBAGSEL;PANGKAL PINANG;TBI;AOi42604280815558556ec910;INC49794232;0;0;0
202606;AREA 4;SULAWESI;MANADO;TUT;AOi42604150620324092c4940;INC49794169;0;0;0
202606;AREA 3;JATENG-DIY;YOGYAKARTA;WNS;AOi4260416061052450fcb250;INC49793465;0;0;0
202606;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;KDY;AOi42604250141177270aab70;INC49793433;0;0;0
202606;AREA 1;SUMBAGUT;CENTRAL MEDAN;DLT;AOi4260421122311598b4c000;INC49793350;0;0;0
202606;AREA 4;MALUKU DAN PAPUA;SORONG;SON;AOi4260424113245137d73180;INC49793109;0;0;0
202606;AREA 1;SUMBAGUT;CENTRAL MEDAN;TTG;AOi4260419054559379af2920;INC49792692;0;0;0
202606;AREA 4;KALIMANTAN;PONTIANAK;SEI;AOi42604110837195908f7370;INC49792790;0;0;0
202606;AREA 1;SUMBAGTENG;PADANG;BDT;AOi4260413123230532d34470;INC49792785;0;0;0
202606;AREA 3;BALI NUSRA;MATARAM;TET;AOi4260428055800043895740;INC49792551;0;0;0
202606;AREA 4;KALIMANTAN;BANJARMASIN;BRI;AOi426041002113454930d300;INC49792461;0;0;0
202606;AREA 1;SUMBAGUT;WESTERN MEDAN;KSG;AOi426041012470943122ada0;INC49792374;0;0;0
202606;AREA 2;WESTERN JABOTABEK;SERANG;LGK;PDAk4260410071810199229b30;INC49791927;0;0;0
202606;AREA 3;JATIM;SURABAYA;KBL;AOs3260428051307163a1d760;INC49792032;0;0;0
202606;AREA 3;JATIM;SURABAYA;WRP;AOi4260403122450929932fe0;INC49791752;0;0;0
202606;AREA 3;JATENG-DIY;YOGYAKARTA;KGD;AOs32604050250390494e87a0;INC49784802;0;0;0
202606;AREA 2;EASTERN JABOTABEK;BEKASI;DEP;AOi4260425121504684f70860;INC49783912;0;0;0
202606;AREA 3;JATIM;SURABAYA;KML;AOi426040303353659532ecc0;INC49780302;0;0;0
202606;AREA 1;SUMBAGTENG;BATAM;LBJ;AOi4260409073449847282570;INC49779965;0;0;0
202606;AREA 1;SUMBAGUT;BANDA ACEH;LTM;AOi4260427020315359154300;INC49778945;0;0;0
202606;AREA 1;SUMBAGUT;PADANG SIDEMPUAN;SBG;AOi4260426034235423dbb430;INC49778618;0;0;0
202606;AREA 4;KALIMANTAN;TARAKAN;TRD;AOi4260407041133038d2b170;INC49778265;0;0;0
202606;AREA 1;SUMBAGTENG;PEKANBARU;PBB;AOi4260423022617542264630;INC49778126;0;0;0
202606;AREA 1;SUMBAGUT;PEMATANG SIANTAR;PDN;AOi42604150724371208289a0;INC49777738;0;0;0
202606;AREA 1;SUMBAGUT;BANDA ACEH;JHO;AOi42604240810406649fa150;INC49777491;0;0;0
