Periode;org_1;org_2;org_3;sto;order_id;trouble_no;flag_exclude_all;is_duplicate_order;Wilsus
202608;AREA 2;JABAR;TASIKMALAYA;KNU;AOi42605270749281013865a0;INC50042021;0;0;0
202608;AREA 2;JABAR;SOREANG;MJY;AOi4260606101941206295640;INC50066130;0;0;0
202608;AREA 2;EASTERN JABOTABEK;BOGOR;BOO;AOi126060709254877042c440;INC50072491;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;PDM;AOs3260531071633708431290;INC50084953;0;0;0
202608;AREA 2;EASTERN JABOTABEK;BOGOR;CLS;AOs326060304384215408ff20;INC50111071;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;PDM;AOs3260601020144109db6ff0;INC50121003;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;PLM;AOi426060603494846535a5e0;INC50126344;0;0;0
202608;AREA 2;JABAR;TASIKMALAYA;GRU;AOs3260607043146834bec1f0;INC50130789;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;CPP;AOi4260605043034163963af0;INC50143927;0;0;0
202608;AREA 2;WESTERN JABOTABEK;SERANG;SEG;AOk4260610121059557e2df40;INC50148490;0;0;0
202608;AREA 2;WESTERN JABOTABEK;TANGERANG;TAN;AOs32606080230409082362d0;INC50150349;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;TPR;AOi426060403483106268bd60;INC50154653;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;STR;AOi4260604010037511ff09c0;INC50169904;0;0;0
202608;AREA 2;EASTERN JABOTABEK;BEKASI;KRA;AOs3260610014520643931da0;INC50173641;0;0;0
202608;AREA 2;WESTERN JABOTABEK;SERANG;MLP;AOi42606110937505616c1450;INC50176419;0;0;1
202608;AREA 2;EASTERN JABOTABEK;BEKASI;DEP;AOi12606101150301502fac30;INC50182536;0;0;0
202608;AREA 2;JABAR;TASIKMALAYA;BNJ;AOi4260605050000170c6e1d0;INC50190927;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;KBY;AOi4260609053323302280a20;INC50194041;0;0;0
202608;AREA 2;WESTERN JABOTABEK;SERANG;BLJ;AOi4260602062146612298020;INC50194867;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;GAN;AOk42606091145307434d0db0;INC50217149;0;0;0
202608;AREA 2;EASTERN JABOTABEK;KARAWANG;BBL;AOi42606110541152901b11e0;INC50217743;0;0;0
202608;AREA 2;WESTERN JABOTABEK;SERANG;CKA;AOi4260612023646763e07580;INC50219949;0;0;0
202608;AREA 2;JABAR;BANDUNG;BTJ;AOi4260610054151887344ff0;INC50226423;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;MRY;AOs3260610122750247344d10;INC50231170;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;CPE;AOi4260604063443380b8e210;INC50234478;0;0;0
202608;AREA 2;WESTERN JABOTABEK;TANGERANG;LKG;AOi42606080850521889367a0;INC50238195;0;0;0
202608;AREA 2;JABAR;CIREBON;KNG;AOi4260613070537550a40dc0;INC50238750;0;0;0
202608;AREA 2;JABAR;CIREBON;JBN;AOi426061208515830206cdf0;INC50255665;0;0;0
202608;AREA 2;WESTERN JABOTABEK;SERANG;LGK;AOs326060304215877642a930;INC50256503;0;0;0
202608;AREA 2;WESTERN JABOTABEK;TANGERANG;CLD;AOi4260613030550555a25b30;INC50256809;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;PDM;AOi4260613020654482b09370;INC50261044;0;0;0
202608;AREA 2;JABAR;TASIKMALAYA;TSM;AOi4260609091355091284140;INC50278828;0;0;0
202608;AREA 2;WESTERN JABOTABEK;SERANG;MER;AOi4260611054250089868ce0;INC50281242;0;0;0
202608;AREA 2;EASTERN JABOTABEK;BOGOR;CLS;AOi1260604051738076cac200;INC50281362;0;0;0
202608;AREA 2;WESTERN JABOTABEK;SERANG;CKA;AOs3260614023213926152f90;INC50282092;0;0;0
202608;AREA 2;EASTERN JABOTABEK;BOGOR;CCR;AOi4260610100511860aef7a0;INC50287035;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;KDY;AOi4260615103228096fef3c0;INC50287913;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;MRY;AOs3260615110102907198e70;INC50291114;0;0;0
202608;AREA 2;WESTERN JABOTABEK;TANGERANG;CPD;AOi4260610011302931ccf9a0;INC50293181;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;MKR;PDAk426060502053269674d7d0;INC50304031;0;0;0
202608;AREA 2;EASTERN JABOTABEK;BEKASI;PDE;AOs326061512545825459a630;INC50305645;0;0;0
202608;AREA 2;WESTERN JABOTABEK;TANGERANG;CPA;AOi1260615102058371453470;INC50306891;0;0;0
202608;AREA 2;WESTERN JABOTABEK;SERANG;LGK;AOs326060912554369608cd70;INC50307067;0;0;0
202608;AREA 2;JABAR;BANDUNG;UBR;AOi4260606094038515f43440;INC50311074;0;0;0
202608;AREA 2;WESTERN JABOTABEK;TANGERANG;CPA;AOs3260611012212071ec8540;INC50311083;0;0;0
202608;AREA 2;EASTERN JABOTABEK;BOGOR;CLS;AOi126060404354219586cdb0;INC50321054;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;PGG;AOi4260615100056331beeaf0;INC50328997;0;0;0
202608;AREA 2;WESTERN JABOTABEK;TANGERANG;CPA;AOi4260612082609355bfbf50;INC50330089;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;TPR;AOi426061402500779998a410;INC51064483;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;MRY;AOi42606110405233854ba210;INC50336998;0;0;0
202608;AREA 2;WESTERN JABOTABEK;TANGERANG;TAN;AOi42606100123306491d5960;INC50338737;0;0;0
202608;AREA 2;WESTERN JABOTABEK;SERANG;CKA;AOi426060508175610493fe10;INC50340899;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;CKG;AOs32606171044083795e8310;INC50697816;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;KRG;AOi42606040504235705cf330;INC50349939;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;PSM;AOi4260602093804264d8b5a0;INC50353849;0;0;0
202608;AREA 2;JABAR;TASIKMALAYA;TSM;AOk4260609121616055324220;INC50353859;0;0;0
202608;AREA 2;WESTERN JABOTABEK;SERANG;CLG;AOi4260615044427535315a70;INC50358873;0;0;0
202608;AREA 2;WESTERN JABOTABEK;TANGERANG;LKG;PDAk4260603044719189186c40;INC50366320;0;0;0
202608;AREA 2;JABAR;BANDUNG;LEM;AOi4260610045520247d58b00;INC50370421;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;CID;AOs3260615123118301b70b00;INC50370562;0;0;0
202608;AREA 2;JABAR;SOREANG;MJY;AOi4260614010213196246580;INC50371239;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;JAG;AOs3260606104450793f54fe0;INC50372190;0;0;0
202608;AREA 2;WESTERN JABOTABEK;SERANG;PDG;AOk42606170142040230f1760;INC50382789;0;0;0
202608;AREA 2;JABAR;TASIKMALAYA;TSM;AOi4260615111608583fe0c20;INC50385589;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;TPR;AOi4260616074933787670c90;INC50386736;0;0;0
202608;AREA 2;WESTERN JABOTABEK;TANGERANG;SRP;AOs32606170340271904c0d70;INC50390196;0;0;0
202608;AREA 2;EASTERN JABOTABEK;BOGOR;CLS;AOk42606090835506631137e0;INC50391270;0;0;0
202608;AREA 2;JABAR;BANDUNG;UBR;PDAk42606080706144758d7e50;INC50391331;0;0;0
202608;AREA 2;JABAR;BANDUNG;LBG;AOi4260608010247078dec8c0;INC50398516;0;0;0
202608;AREA 2;EASTERN JABOTABEK;BOGOR;CLS;AOi1260601095134319eef700;INC50398591;0;0;0
202608;AREA 2;WESTERN JABOTABEK;SERANG;CRS;AOk42606050451187592fadd0;INC50399530;0;0;0
202608;AREA 2;WESTERN JABOTABEK;SERANG;PDG;AOi42606011002098222fecc0;INC50400220;0;0;0
202608;AREA 2;WESTERN JABOTABEK;SERANG;LGK;AOi426060204351293523b2f0;INC50400347;0;0;0
202608;AREA 2;EASTERN JABOTABEK;BOGOR;CBI;AOk4260602091617870c962f0;INC50418831;0;0;0
202608;AREA 2;JABAR;TASIKMALAYA;PMP;AOi4260610104032004290850;INC50418926;0;0;0
202608;AREA 2;WESTERN JABOTABEK;SERANG;SPT;AOi42606020723305051bf470;INC50421410;0;0;0
202608;AREA 2;EASTERN JABOTABEK;BOGOR;SKB;AOi426060206045484032a720;INC50422953;0;0;0
202608;AREA 2;EASTERN JABOTABEK;BOGOR;SPL;AOb02606051053304184109f0;INC50939399;0;0;0
202608;AREA 2;EASTERN JABOTABEK;BOGOR;CLS;AOi1260530073602064865780;INC50431079;0;0;0
202608;AREA 2;EASTERN JABOTABEK;BEKASI;PDE;PDAk42606150739127971bcfd0;INC50431629;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;KBY;AOk4260615020414585f4a960;INC50433920;0;0;0
202608;AREA 2;EASTERN JABOTABEK;BOGOR;CBI;AOs3260601110024398757fc0;INC50434315;0;0;0
202608;AREA 2;WESTERN JABOTABEK;TANGERANG;LKG;AOi426061806191871497edd0;INC50434751;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;JAG;AOi1260620104322924e08290;INC50439488;0;0;0
202608;AREA 2;WESTERN JABOTABEK;TANGERANG;CPA;AOi1260616115331912095810;INC50440603;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;SMI;AOi42606170356009298f5020;INC50440624;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;CPE;AOi12606180845309624dcfb0;INC50445274;0;0;0
202608;AREA 2;WESTERN JABOTABEK;SERANG;SEG;AOi4260612093954602f2ed70;INC50449390;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;CKG;AOi126062110445283939fd50;INC50453156;0;0;0
202608;AREA 2;JABAR;BANDUNG;CMI;AOk42606110317419258e06a0;INC50462399;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;KAL;AOi42606051156318044db300;INC50467338;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;SLP;AOk4260618111704490356c90;INC50506996;0;0;0
202608;AREA 2;WESTERN JABOTABEK;SERANG;PDG;AOi4260608052638238854b70;INC50470541;0;0;0
202608;AREA 2;EASTERN JABOTABEK;BEKASI;DEP;AOi4260614061011005c27100;INC50471505;0;0;0
202608;AREA 2;WESTERN JABOTABEK;TANGERANG;CLD;AOi4260615080256602f21210;INC50480383;0;0;0
202608;AREA 2;WESTERN JABOTABEK;TANGERANG;PKU;AOk4260617053427698aa15a0;INC50481562;0;0;0
202608;AREA 2;WESTERN JABOTABEK;SERANG;LGK;AOi42606030514045882b0550;INC50481871;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;KRG;AOi4260611015231891166540;INC50485904;0;0;0
202608;AREA 2;EASTERN JABOTABEK;BEKASI;SKJ;AOs326061306042794101b660;INC51418457;0;0;0
202608;AREA 2;JABAR;TASIKMALAYA;CBL;AOi4260619071207421605280;INC50487890;0;0;0
202608;AREA 2;EASTERN JABOTABEK;BOGOR;JGL;AOs3260531110453162ec1ac0;INC50489226;0;0;1
202608;AREA 2;EASTERN JABOTABEK;BOGOR;CKB;AOi4260606061154545762a80;INC50496028;0;0;0
202608;AREA 2;WESTERN JABOTABEK;TANGERANG;CPA;AOi4260620020917591dc80c0;INC50497609;0;0;0
202608;AREA 2;JABAR;BANDUNG;CBE;AOi42606201211564243095d0;INC51185445;0;0;0
202608;AREA 2;JABAR;TASIKMALAYA;PAX;AOk42606150331374657a7b60;INC50500256;0;0;0
202608;AREA 2;JABAR;BANDUNG;UBR;AOs32606200849224284e88d0;INC50511335;0;0;0
202608;AREA 2;EASTERN JABOTABEK;BEKASI;PKY;AOi12606191015123450cea20;INC50519102;0;0;0
202608;AREA 2;JABAR;BANDUNG;CJA;AOi4260623112337629fcc690;INC50530786;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;KTX;AOi4260608014517526f28400;INC50535119;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;STR;AOs3260622064436366c3f0b0;INC50537193;0;0;0
202608;AREA 2;JABAR;BANDUNG;CJA;AOk4260620120633025bda890;INC50539059;0;0;0
202608;AREA 2;WESTERN JABOTABEK;TANGERANG;CPA;AOi12606170536476825986e0;INC50541430;0;0;0
202608;AREA 2;WESTERN JABOTABEK;SERANG;LGK;AOi426062201300008253d690;INC50545099;0;0;0
202608;AREA 2;JABAR;TASIKMALAYA;BNJ;AOi42606150216093691e9ec0;INC50545353;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;CPE;AOi12606100901451024a5b00;INC50546567;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;CPE;AOi42606100138124273c3f50;INC50546771;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;PGG;AOi4260601021333276a24ba0;INC50548105;0;0;0
202608;AREA 2;EASTERN JABOTABEK;BOGOR;CPS;AOi4260609015920209943f30;INC50548883;0;0;0
202608;AREA 2;WESTERN JABOTABEK;SERANG;CUG;AOi12606140707387942febc0;INC50554312;0;0;0
202608;AREA 2;EASTERN JABOTABEK;BOGOR;SKB;AOs32606201247198235942a0;INC50563270;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;KRG;AOk4260617040042575631b80;INC50567782;0;0;0
202608;AREA 2;EASTERN JABOTABEK;BOGOR;CMO;AOi4260602074923991c005d0;INC50787287;0;0;0
202608;AREA 2;WESTERN JABOTABEK;SERANG;CLG;PDAk426062511054920256e280;INC50590195;0;0;0
202608;AREA 2;JABAR;BANDUNG;RJW;AOi4260615094049889bb1a10;INC50591283;0;0;0
202608;AREA 2;EASTERN JABOTABEK;BOGOR;SKB;AOi1260611084413728d94390;INC50592537;0;0;0
202608;AREA 2;EASTERN JABOTABEK;BOGOR;CJU;AOi4260601073352907caa320;INC50594849;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;PSM;PDAk4260624021217742e59ff0;INC50597630;0;0;0
202608;AREA 2;EASTERN JABOTABEK;KARAWANG;KRW;AOs3260620055654885334f20;INC50597887;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;GBI;AOs3260604044621614424b40;INC50598651;0;0;0
202608;AREA 2;EASTERN JABOTABEK;BOGOR;SKB;AOi42606120454259959e9d10;INC50616614;0;0;0
202608;AREA 2;JABAR;BANDUNG;LBG;AOi426061107152852096c160;INC50617842;0;0;0
202608;AREA 2;JABAR;BANDUNG;UBR;AOk4260624122702824b1d400;INC50620070;0;0;0
202608;AREA 2;WESTERN JABOTABEK;SERANG;CSK;AOs326061507203731162c670;INC50621368;0;0;0
202608;AREA 2;WESTERN JABOTABEK;SERANG;SEG;AOi4260611115653061d16d20;INC50623117;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;PSM;AOi4260620031027463d54d60;INC50626908;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;PDK;AOs326061403315551081aa00;INC50627426;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;KRG;AOs32606250828084836e7290;INC50628125;0;0;0
202608;AREA 2;WESTERN JABOTABEK;TANGERANG;PKU;AOi42606231253386767e2e60;INC50629758;0;0;0
202608;AREA 2;WESTERN JABOTABEK;TANGERANG;CLD;AOi4260622023356384069820;INC50630149;0;0;0
202608;AREA 2;EASTERN JABOTABEK;BEKASI;KLB;AOs32606250247511610d7310;INC50630267;0;0;0
202608;AREA 2;EASTERN JABOTABEK;BOGOR;TJO;AOi4260627125803420981e50;INC50630950;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;PGB;AOi42606101256285036fb7b0;INC50634626;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;CPE;AOi4260625084215064e10690;INC50635799;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;SMI;AOi42606220646500214d7600;INC50640969;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;KRG;AOi4260624051710053d815f0;INC50641865;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;PSM;AOi42606250940221375a5830;INC50644697;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;STR;AOi42606010936112739c25d0;INC50645646;0;0;0
202608;AREA 2;WESTERN JABOTABEK;TANGERANG;SRP;AOs32606150649244344d8ce0;INC50646036;0;0;0
202608;AREA 2;JABAR;TASIKMALAYA;GRU;AOi42606190902591730aaa70;INC50648136;0;0;0
202608;AREA 2;EASTERN JABOTABEK;BOGOR;CLS;AOs3260611042053458f132a0;INC50654417;0;0;0
202608;AREA 2;JABAR;BANDUNG;LBG;AOi42606270933208848ea5d0;INC50669314;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;KRG;AOb026062508213059535e310;INC50671675;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;CID;AOi426061203084645014b470;INC50672091;0;0;0
202608;AREA 2;EASTERN JABOTABEK;BOGOR;PAR;PDAk42606280317135622cfc80;INC50674018;0;0;0
202608;AREA 2;WESTERN JABOTABEK;SERANG;BRS;AOi426062111473464947a520;INC50674476;0;0;0
202608;AREA 2;EASTERN JABOTABEK;BEKASI;DEP;AOs32606270815478438ebc80;INC50676342;0;0;0
202608;AREA 2;WESTERN JABOTABEK;SERANG;CKA;PDAk42606260958526426e5000;INC50676641;0;0;0
202608;AREA 2;EASTERN JABOTABEK;BOGOR;JPK;AOi426062301510154875a3d0;INC50677003;0;0;0
202608;AREA 2;EASTERN JABOTABEK;BOGOR;CWI;AOi4260605052038784dd5260;INC50677211;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;TPR;AOi4260628071456659d773a0;INC51965768;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;KTZ;AOi42606230223276633e1490;INC50680951;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;GAN;AOi4260623012456975bfbd60;INC50684720;0;0;0
202608;AREA 2;JABAR;BANDUNG;CKW;AOi4260622033618370447a90;INC50690661;0;0;0
202608;AREA 2;JABAR;TASIKMALAYA;PMP;AOi4260625043930655656fe0;INC50693896;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;GBI;AOs326061110334006994c210;INC50695826;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;CPE;AOs326062304444467291d500;INC50697244;0;0;0
202608;AREA 2;WESTERN JABOTABEK;SERANG;CKA;AOi42606220714488800139f0;INC50700555;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;TPR;AOs32606291126450584a90e0;INC50702554;0;0;0
202608;AREA 2;JABAR;BANDUNG;CCD;AOi42606290608236885763e0;INC50702717;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;JTN;AOi4260630022523240a57c50;INC50703330;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;KLD;AOk4260608123655426b97680;INC50703744;0;0;0
202608;AREA 2;JABAR;BANDUNG;CJA;AOs3260627034130583deba40;INC52369109;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;PGG;PDAk426061309483591545f080;INC50708149;0;0;0
202608;AREA 2;JABAR;BANDUNG;CCD;AOb0260602122910669520d70;INC50723113;0;0;0
202608;AREA 2;JABAR;TASIKMALAYA;PAX;AOi42606040407094405c7d40;INC50725541;0;0;0
202608;AREA 2;EASTERN JABOTABEK;BOGOR;SKB;AOi4260531034904807e77cc0;INC50729162;0;0;0
202608;AREA 2;WESTERN JABOTABEK;TANGERANG;SRP;AOi1260620064106899368c70;INC50730371;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;KRG;AOi4260608035400814ffa8b0;INC50735435;0;0;0
202608;AREA 2;WESTERN JABOTABEK;SERANG;CKA;AOk4260629102321593f74210;INC50736249;0;0;0
202608;AREA 2;WESTERN JABOTABEK;TANGERANG;LKG;AOk426063003002878235e3a0;INC50737108;0;0;0
202608;AREA 2;JABAR;BANDUNG;LBG;AOi426061804253056972c000;INC50737428;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;KAL;AOi4260628115815636879bc0;INC50743925;0;0;0
202608;AREA 2;EASTERN JABOTABEK;BEKASI;DEP;AOi426061010301483266d580;INC50747952;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;CKG;AOs326061709261399149dca0;INC50763674;0;0;0
202608;AREA 2;WESTERN JABOTABEK;SERANG;CKA;AOi42606070956460672c97b0;INC50752331;0;0;0
202608;AREA 2;EASTERN JABOTABEK;BOGOR;SPL;PDAk426062410443635849b050;INC50755219;0;0;0
202608;AREA 2;JABAR;BANDUNG;LBG;AOs32606191018164661434b0;INC50756802;0;0;0
202608;AREA 2;JABAR;TASIKMALAYA;GRU;AOi4260617080941215433400;INC50757862;0;0;0
202608;AREA 2;JABAR;BANDUNG;LBG;AOi42606231052034181dcd00;INC50757949;0;0;0
202608;AREA 2;WESTERN JABOTABEK;SERANG;CKA;AOk4260606122836710704ff0;INC50760068;0;0;0
202608;AREA 2;WESTERN JABOTABEK;TANGERANG;CPA;AOi42606091056057069f08f0;INC50761814;0;0;0
202608;AREA 2;WESTERN JABOTABEK;SERANG;CKA;AOi426061705432461276c440;INC50771803;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;PSR;AOi42606020155465669e38e0;INC50773775;0;0;0
202608;AREA 2;JABAR;TASIKMALAYA;BNJ;AOi42606230226579666bb4b0;INC50788874;0;0;0
202608;AREA 2;EASTERN JABOTABEK;BOGOR;SPL;AOs3260602061131532386a90;INC50796299;0;0;0
202608;AREA 2;JABAR;SOREANG;CWD;AOi42606291253466070be040;INC50796349;0;0;0
202608;AREA 2;JABAR;TASIKMALAYA;BNJ;AOi4260604095025814c3d900;INC50798643;0;0;0
202608;AREA 2;JABAR;SOREANG;MJY;AOi4260618033932947bed070;INC50800059;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;KAL;AOi4260608050222302d3c660;INC51437645;0;0;0
202608;AREA 2;JABAR;SOREANG;MJY;AOi426061804254914452eaf0;INC50800312;0;0;0
202608;AREA 2;EASTERN JABOTABEK;BEKASI;PKY;AOs32606220423089195a52a0;INC50801881;0;0;0
202608;AREA 2;WESTERN JABOTABEK;TANGERANG;PKU;AOi4260615024157973adbe70;INC50804828;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;GAN;AOi426061111585968843a6a0;INC50805520;0;0;0
202608;AREA 2;WESTERN JABOTABEK;TANGERANG;SRP;AOs3260611122427229c40930;INC50817722;0;0;0
202608;AREA 2;JABAR;BANDUNG;RJW;AOi4260610030709916eaaca0;INC50825707;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;JAG;AOi1260611060929522f75f30;INC50826981;0;0;0
202608;AREA 2;EASTERN JABOTABEK;BEKASI;PKY;AOi12606030411516620924c0;INC50831753;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;GBC;AOs3260606112300343eebc70;INC50833867;0;0;0
202608;AREA 2;EASTERN JABOTABEK;BEKASI;SKJ;AOi1260626044339403636890;INC50835162;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;PSR;AOi126061908105823384c140;INC50838497;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;GAN;AOs32606260128317273ab540;INC50838826;0;0;0
202608;AREA 2;EASTERN JABOTABEK;KARAWANG;BGG;AOi4260629024809869aa9190;INC50842273;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;KLG;AOi4260622124817812d2e500;INC50842929;0;0;0
202608;AREA 2;WESTERN JABOTABEK;TANGERANG;PKU;AOi4260626111938070a793a0;INC50846730;0;0;0
202608;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;JTN;AOk4260605025106356e11590;INC50848462;0;0;0
