Periode;Area;Witel;Branch;STO;Order_ID;Flag_Exclude;SLA_Status;Duration_Hours
202605;AREA 1;SUMBAGUT;CENTRAL MEDAN;LBP;AOi4260327070755339ef3310;0;Anomaly;
202605;AREA 1;SUMBAGUT;BANDA ACEH;KTN;AOi42603300754411397edee0;0;Anomaly;
202605;AREA 4;KALIMANTAN;PONTIANAK;STG;AOi4260329072752091989750;0;Anomaly;
202605;AREA 1;SUMBAGSEL;LAMPUNG;MGA;AOi4260327123652208b81c50;0;Anomaly;
202605;AREA 2;JABAR;TASIKMALAYA;PAX;AOi4260327050953558ce1be0;0;Anomaly;
202605;AREA 4;SULAWESI;PARE-PARE;PLP;AOi4260328025444496ad93f0;0;Anomaly;
202605;AREA 2;WESTERN JABOTABEK;SERANG;CKA;AOi4260325074136796c1d1e0;0;Anomaly;
202605;AREA 3;JATIM;MALANG;NTG;AOi4260331082653601b81520;0;Anomaly;
202605;AREA 3;BALI NUSRA;KUPANG;KPN;AOi4260326052346925b31b30;0;Anomaly;
202605;AREA 3;JATIM;MALANG;NTG;AOi4260331082653601b81520;0;Anomaly;
202605;AREA 3;JATENG-DIY;MAGELANG;MUN;AOi426032912434556742a250;0;Anomaly;
202605;AREA 3;JATENG-DIY;SURAKARTA;BYL;AOi4260328054619155966890;0;Anomaly;
202605;AREA 1;SUMBAGSEL;LAMPUNG;KLA;AOi4260328085308594861b60;0;Anomaly;
202605;AREA 1;SUMBAGUT;CENTRAL MEDAN;TTG;AOi4260331105533954d13e50;0;Anomaly;
202605;AREA 1;SUMBAGUT;RANTAU PRAPAT;RAP;AOi4260329033604127b4f6c0;0;Anomaly;
202605;AREA 3;JATIM;LAMONGAN;GSK;AOi426033005165761613b0c0;0;Anomaly;
202605;AREA 4;SULAWESI;PALU;PLA;AOi4260331120720484c548f0;0;Anomaly;
202605;AREA 2;WESTERN JABOTABEK;TANGERANG;TAN;AOi42603280325151407f87a0;0;Comply;1,16
202605;AREA 1;SUMBAGUT;BANDA ACEH;LBR;AOi4260328020048741a32980;0;Anomaly;
202605;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;MRD;AOi4260326011831757a11b40;0;Anomaly;
202605;AREA 4;KALIMANTAN;TARAKAN;TAJ;AOi4260331092722779e14480;0;Anomaly;
202605;AREA 2;JABAR;BANDUNG;GGK;PDAk4260324092841456815890;0;Comply;-1,30
202605;AREA 1;SUMBAGUT;CENTRAL MEDAN;SPM;AOs3260329112028222d70150;0;Anomaly;
202605;AREA 1;SUMBAGUT;WESTERN MEDAN;KSG;AOi4260319123629672922280;0;Anomaly;
202605;AREA 2;JABAR;CIREBON;CKC;AOi4260331113130468ad1140;0;Anomaly;
202605;AREA 4;SULAWESI;PALU;KOL;AOi4260324115433289bd0d90;0;Anomaly;
202605;AREA 1;SUMBAGUT;BANDA ACEH;BIR;AOi4260331064854098fca5a0;0;Anomaly;
202605;AREA 1;SUMBAGUT;CENTRAL MEDAN;SKI;AOi126033001293934855a9d0;0;Anomaly;
202605;AREA 4;KALIMANTAN;PONTIANAK;SRD;AOi42603281058048270f40f0;0;Comply;-4,64
202605;AREA 3;JATIM;SURABAYA;ARB;AOi42603140119286320a1460;0;Anomaly;
202605;AREA 2;EASTERN JABOTABEK;BEKASI;DEP;AOi4260330012540243cadab0;0;Anomaly;
202605;AREA 1;SUMBAGUT;BANDA ACEH;BNA;AOi4260325013259088358a50;0;Anomaly;
202605;AREA 1;SUMBAGUT;PADANG SIDEMPUAN;PND;AOi42603240447546183f4bf0;0;Anomaly;
202605;AREA 1;SUMBAGUT;BANDA ACEH;MRU;AOi4260320101953551fcc0b0;0;Anomaly;
202605;AREA 1;SUMBAGUT;WESTERN MEDAN;KSG;AOi4260319075232949b13160;0;Anomaly;
202605;AREA 1;SUMBAGSEL;PANGKAL PINANG;PGP;AOi426032504044198774c0a0;0;Anomaly;
202605;AREA 4;SULAWESI;KENDARI;KDR;AOi4260325121829894d333c0;0;Anomaly;
202605;AREA 4;SULAWESI;MAKASSAR;BAL;AOi4260329010809067323120;0;Anomaly;
202605;AREA 4;SULAWESI;MANADO;TMH;AOi1260320115637813bf9700;0;Anomaly;
202605;AREA 1;SUMBAGUT;WESTERN MEDAN;KGH;AOi42603180422020088e1c70;0;Anomaly;
202605;AREA 3;JATIM;SURABAYA;BKL;AOi42603241204424858ad8e0;0;Anomaly;
202605;AREA 4;SULAWESI;PARE-PARE;PLP;AOi426033004071390609e070;0;Anomaly;
202605;AREA 4;SULAWESI;MANADO;AMR;AOk42603230142531927a85a0;0;Anomaly;
202605;AREA 3;JATIM;SURABAYA;KPS;AOi4260331012425057d1bc20;0;Anomaly;
202605;AREA 3;JATIM;SURABAYA;BKL;AOi4260328101253758d052e0;0;Anomaly;
202605;AREA 4;SULAWESI;MANADO;PIK;AOi4260323102721354d7e550;0;Anomaly;
202605;AREA 3;JATENG-DIY;PEKALONGAN;PKL;AOs3260329035042046280a20;0;Anomaly;
202605;AREA 4;KALIMANTAN;PONTIANAK;STG;AOi4260327025559410571660;0;Anomaly;
202605;AREA 3;JATIM;SURABAYA;PME;AOi12603270201357258a8c10;0;Anomaly;
202605;AREA 1;SUMBAGSEL;BENGKULU;BTH;AOi4260328031314971d86470;0;Anomaly;
202605;AREA 4;MALUKU DAN PAPUA;SORONG;MWR;AOi4260326034035182bfd2c0;0;Anomaly;
202605;AREA 1;SUMBAGSEL;PALEMBANG;SBU;AOi42603300922356572b1e50;0;Anomaly;
202605;AREA 4;KALIMANTAN;BANJARMASIN;BLC;AOi4260326081548631358640;0;Anomaly;
202605;AREA 4;SULAWESI;PARE-PARE;PIN;AOi42603311118497670c7b70;0;Anomaly;
202605;AREA 3;JATIM;LAMONGAN;PAD;AOs3260321090934442ae9fe0;0;Anomaly;
202605;AREA 2;JABAR;BANDUNG;CSA;PDAk4260324125524381e372c0;0;Anomaly;
202605;AREA 2;JABAR;TASIKMALAYA;PAX;AOi42603250911361938b5380;0;Anomaly;
202605;AREA 2;JABAR;TASIKMALAYA;PMP;AOi4260324060228062314c30;0;Anomaly;
202605;AREA 1;SUMBAGTENG;BATAM;SLU;AOi42603280604188553463a0;0;Anomaly;
202605;AREA 2;JABAR;BANDUNG;TRG;AOi4260326042331186f8d600;0;Anomaly;
202605;AREA 3;BALI NUSRA;FLORES;KLH;AOi4260316090846165125d10;0;Anomaly;
202605;AREA 4;MALUKU DAN PAPUA;AMBON;ABO;AOi42603271059472744aa830;0;Anomaly;
202605;AREA 2;JABAR;BANDUNG;UBR;AOs32603300904402301bdd70;0;Anomaly;
202605;AREA 4;SULAWESI;MANADO;KTG;AOi4260326111621313a77bb0;0;Anomaly;-2,47
202605;AREA 1;SUMBAGUT;WESTERN MEDAN;LSM;AOi42603211209179023cf880;0;Anomaly;
202605;AREA 4;SULAWESI;KENDARI;MDG;AOi4260327044146495681090;0;Anomaly;
202605;AREA 1;SUMBAGTENG;PEKANBARU;PBB;AOi4260328010725984574700;0;Anomaly;
202605;AREA 3;JATIM;SURABAYA;KLN;AOi426032608493955086c0b0;0;Anomaly;
202605;AREA 3;JATIM;LAMONGAN;BBE;AOi42603280744450724b2240;0;Anomaly;
202605;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;JAG;AOi4260331125050347fbea30;0;Anomaly;
202605;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;RMG;AOi4260318084519955709fd0;0;Comply;-137,94
202605;AREA 1;SUMBAGUT;CENTRAL MEDAN;TMU;AOi4260323103727654c47570;0;Anomaly;
202605;AREA 4;KALIMANTAN;PANGKALAN BUN;KWN;AOi4260328113832603cd3b20;0;Anomaly;-22,30
202605;AREA 3;JATIM;SURABAYA;PME;AOi4260322110518738e435b0;0;Comply;-18,95
202605;AREA 4;KALIMANTAN;PONTIANAK;SPY;AOi42603270907312827cc830;0;Anomaly;
202605;AREA 2;EASTERN JABOTABEK;BOGOR;SKB;AOi4260331014009659b00830;0;Comply;-46,29
202605;AREA 1;SUMBAGUT;CENTRAL MEDAN;TJR;AOi426032306120518575eb80;0;Anomaly;
202605;AREA 3;BALI NUSRA;DENPASAR;KLM;AOi42603291104164377a30c0;0;Anomaly;
202605;AREA 1;SUMBAGSEL;BENGKULU;BNC;AOi4260325083000263131830;0;Anomaly;
202605;AREA 1;SUMBAGTENG;BUKIT TINGGI;KNL;AOi4260319013958539369680;0;Anomaly;
202605;AREA 3;JATENG-DIY;SURAKARTA;KLX;AOs3260319040639775632410;0;Anomaly;
202605;AREA 2;EASTERN JABOTABEK;KARAWANG;JBB;AOi426032606141816855d390;0;Anomaly;
202605;AREA 1;SUMBAGTENG;PADANG;TLB;AOi426032711545254311b820;0;Anomaly;
202605;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;KLD;AOi4260330111709892304690;0;Comply;-3,60
202605;AREA 4;MALUKU DAN PAPUA;JAYAPURA;SRM;AOi4260326095709546cacf90;0;Anomaly;
202605;AREA 2;JABAR;SOREANG;JTW;AOi42603280850065446f4480;0;Anomaly;
202605;AREA 1;SUMBAGSEL;PALEMBANG;TLK;AOi4260330025821667821530;0;Anomaly;
202605;AREA 3;JATIM;SIDOARJO;SDA;AOi42603240542460363e5500;0;Anomaly;
202605;AREA 4;SULAWESI;KENDARI;BBU;AOi4260313081828388c35c00;0;Anomaly;
202605;AREA 4;KALIMANTAN;PONTIANAK;SRY;AOi426032808173168013b930;0;Anomaly;
202605;AREA 3;JATENG-DIY;YOGYAKARTA;KEN;AOi4260326021109489c51e10;0;Anomaly;
202605;AREA 1;SUMBAGTENG;BUKIT TINGGI;PAM;AOi4260317101255352c3f130;0;Anomaly;
202605;AREA 4;SULAWESI;PALU;PLA;AOi4260327123007881939550;0;Anomaly;
202605;AREA 4;KALIMANTAN;BANJARMASIN;BBR;AOk42603250228167079f5930;0;Anomaly;
202605;AREA 1;SUMBAGUT;WESTERN MEDAN;PRL;AOi426030908134477918e340;0;Anomaly;
202605;AREA 3;BALI NUSRA;KUPANG;WGP;AOi42603210119306024c4fa0;0;Anomaly;
202605;AREA 3;JATENG-DIY;MAGELANG;MGE;AOi4260325115316191f14d90;0;Anomaly;
202605;AREA 4;SULAWESI;PARE-PARE;PLP;AOi12603290228327770c4ed0;0;Anomaly;
202605;AREA 4;KALIMANTAN;BANJARMASIN;ULI;AOi4260323071548622b84c50;0;Anomaly;
202605;AREA 4;KALIMANTAN;BANJARMASIN;ULI;AOi4260325125525026509ce0;0;Anomaly;
202605;AREA 4;KALIMANTAN;BANJARMASIN;ULI;AOi42603241018212172933a0;0;Anomaly;
202605;AREA 4;KALIMANTAN;BANJARMASIN;ULI;AOk42603281146067486c8970;0;Anomaly;
202605;AREA 1;SUMBAGUT;WESTERN MEDAN;IDI;AOi4260326054339989d11d80;0;Anomaly;
202605;AREA 1;SUMBAGUT;CENTRAL MEDAN;CTD;PDAk4260324110833898277e90;0;Anomaly;
202605;AREA 3;JATENG-DIY;SURAKARTA;BLO;AOi4260327071010023f1fe80;0;Anomaly;
202605;AREA 1;SUMBAGUT;PADANG SIDEMPUAN;SBG;AOi4260325030938064260ed0;0;Anomaly;
202605;AREA 1;SUMBAGSEL;JAMBI;SRJ;AOi4260330062303261aab1e0;0;Anomaly;
202605;AREA 3;JATIM;SURABAYA;SPG;AOi42603300951208837b9000;0;Anomaly;
202605;AREA 2;WESTERN JABOTABEK;SERANG;CKA;AOi4260322092255708419070;0;Anomaly;
202605;AREA 4;SULAWESI;GORONTALO;GTL;AOi4260324114256732356d10;0;Anomaly;
202605;AREA 1;SUMBAGUT;WESTERN MEDAN;BJI;AOi42603250210319109ca930;0;Anomaly;
202605;AREA 4;KALIMANTAN;PONTIANAK;SGU;AOk426032809503639501cd20;0;Anomaly;
202605;AREA 3;JATIM;SIDOARJO;SDA;AOi42603240542460363e5500;0;Anomaly;
202605;AREA 1;SUMBAGTENG;BATAM;PNI;AOi4260324061218007e33960;0;Anomaly;
202605;AREA 1;SUMBAGUT;BANDA ACEH;MRU;AOi4260306032113734c36650;0;Anomaly;
202605;AREA 4;KALIMANTAN;TARAKAN;TRK;AOi4260323090908932ab1950;0;Anomaly;
202605;AREA 3;BALI NUSRA;MATARAM;BIM;AOi4260325102009965d010c0;0;Anomaly;
202605;AREA 4;SULAWESI;KENDARI;MDG;AOi426032507511354909d1b0;0;Anomaly;
202605;AREA 1;SUMBAGUT;WESTERN MEDAN;KGH;AOi4260323110223421d6e060;0;Anomaly;
202605;AREA 2;JABAR;SOREANG;SOR;AOi4260321111211684828770;0;Anomaly;
202605;AREA 1;SUMBAGSEL;BENGKULU;TSS;AOi4260325045756234ae6f10;0;Anomaly;
202605;AREA 4;MALUKU DAN PAPUA;TIMIKA;TIM;AOi4260320041648185aa1c40;0;Anomaly;
202605;AREA 4;KALIMANTAN;BANJARMASIN;KDG;AOi42603260824407621e3b20;0;Anomaly;
202605;AREA 1;SUMBAGSEL;PALEMBANG;PLJ;AOi4260323090036092ec0f10;0;Anomaly;
202605;AREA 1;SUMBAGUT;CENTRAL MEDAN;MDC;AOk4260330082713818b439e0;0;Anomaly;
202605;AREA 4;KALIMANTAN;PALANGKARAYA;PLK;AOi4260325123435019416010;0;Anomaly;
202605;AREA 1;SUMBAGSEL;PALEMBANG;TAM;AOi4260327110532871a9d280;0;Anomaly;
202605;AREA 1;SUMBAGUT;RANTAU PRAPAT;RAP;AOi42603290823325698c9a90;0;Anomaly;
202605;AREA 1;SUMBAGSEL;PALEMBANG;BKS;AOi426032508350386580a9e0;0;Anomaly;
202605;AREA 4;SULAWESI;MAKASSAR;ANT;AOi426032611264588759a4a0;0;Anomaly;
202605;AREA 3;BALI NUSRA;DENPASAR;UBN;AOi4260326093806185c19250;0;Anomaly;
202605;AREA 3;BALI NUSRA;MATARAM;MTR;AOi4260324043147059f02e50;0;Anomaly;
202605;AREA 3;JATENG-DIY;MAGELANG;MUN;AOi4260325030610615acfa90;0;Anomaly;
202605;AREA 4;MALUKU DAN PAPUA;SORONG;SON;AOi42603240703189788b29d0;0;Anomaly;
202605;AREA 3;JATIM;LAMONGAN;LMG;AOi42603290819130542b8ad0;0;Anomaly;
202605;AREA 1;SUMBAGTENG;BATAM;SKN;PDAk42603260130191004a10e0;0;Anomaly;
202605;AREA 1;SUMBAGSEL;LAMPUNG;KLA;AOi4260320094106233897b10;0;Anomaly;
202605;AREA 3;JATIM;SURABAYA;BKL;AOi426032308360968162df20;0;Anomaly;
202605;AREA 4;KALIMANTAN;PONTIANAK;SEI;AOi4260325092254502639cf0;0;Anomaly;
202605;AREA 2;JABAR;TASIKMALAYA;PAX;AOi4260327083219581b93c60;0;Anomaly;
202605;AREA 2;WESTERN JABOTABEK;SERANG;KSB;AOi42603300237182978d21f0;0;Anomaly;
202605;AREA 4;KALIMANTAN;PONTIANAK;SGU;AOi42603270325096410ad720;0;Anomaly;
202605;AREA 3;BALI NUSRA;DENPASAR;SRR;AOi4260327081145894f9b690;0;Anomaly;
202605;AREA 1;SUMBAGTENG;BATAM;NGS;AOi4260328065802253582940;0;Comply;2,94
202605;AREA 1;SUMBAGSEL;LAMPUNG;LKP;AOi4260312095824921527510;0;Anomaly;
202605;AREA 4;KALIMANTAN;BANJARMASIN;PGN;AOi42603270851395947b56f0;0;Anomaly;
202605;AREA 4;MALUKU DAN PAPUA;AMBON;PAO;AOi4260320011911924447910;0;Anomaly;
202605;AREA 2;JABAR;BANDUNG;TRG;AOi4260326014835911519c60;0;Anomaly;
202605;AREA 1;SUMBAGUT;WESTERN MEDAN;KSG;AOi426032108363778434d4a0;0;Anomaly;
202605;AREA 3;JATIM;LAMONGAN;GSK;AOi4260329100929919387880;0;Comply;-42,90
202605;AREA 1;SUMBAGTENG;PADANG;SWL;AOi42603271023366678a2e00;0;Anomaly;
202605;AREA 3;JATENG-DIY;PURWOKERTO;BJR;AOi4260319014003598fd4110;0;Anomaly;
202605;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;STR;PDAk4260322035911020831b40;0;Anomaly;
202605;AREA 1;SUMBAGUT;BANDA ACEH;BNN;AOi4260316045434505185840;0;Comply;-46,09
202605;AREA 1;SUMBAGUT;PEMATANG SIANTAR;KBJ;AOk42603301054577809abf30;0;Anomaly;
202605;AREA 2;WESTERN JABOTABEK;TANGERANG;CPA;AOk42603290720284562ea210;0;Anomaly;
202605;AREA 4;MALUKU DAN PAPUA;AMBON;ABO;AOk4260326065746360929b40;0;Anomaly;
202605;AREA 2;WESTERN JABOTABEK;TANGERANG;SRP;AOi4260326012710211e7b330;0;Anomaly;
202605;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;KTZ;AOk426032903192253588a550;0;Anomaly;
202605;AREA 2;WESTERN JABOTABEK;TANGERANG;LKG;AOs32603290710348261b5d50;0;Anomaly;
202605;AREA 1;SUMBAGUT;BANDA ACEH;DAR;AOi42603281046477683e33b0;0;Anomaly;
202605;AREA 1;SUMBAGTENG;BUKIT TINGGI;BSO;AOi42603280926447305b1180;0;Anomaly;
202605;AREA 1;SUMBAGSEL;LAMPUNG;BKM;AOi42603260836456731efd10;0;Anomaly;
202605;AREA 3;JATIM;SURABAYA;TNS;AOs3260317061147142bc5230;0;Anomaly;
202605;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;PGG;AOi4260322041840134a37cb0;0;Anomaly;
202605;AREA 1;SUMBAGUT;BANDA ACEH;LBR;AOi4260320034547135398d20;0;Anomaly;
202605;AREA 3;JATIM;SURABAYA;KLN;AOi42603301145098661fb790;0;Anomaly;
202605;AREA 3;JATIM;SIDOARJO;MRT;AOi42603310713051290e24b0;0;Anomaly;
202605;AREA 1;SUMBAGUT;BANDA ACEH;JRM;AOi42603240930052673d6ba0;0;Anomaly;
202605;AREA 4;SULAWESI;PALU;KOL;AOi4260319111940942c719d0;0;Anomaly;
202605;AREA 4;KALIMANTAN;PALANGKARAYA;PRC;AOi4260326105827052a2ba30;0;Anomaly;
202605;AREA 3;BALI NUSRA;DENPASAR;KLM;AOi4260328011020001b97590;0;Anomaly;
202605;AREA 4;SULAWESI;MAKASSAR;SUD;AOi426032608153544901aeb0;0;Comply;-70,68
202605;AREA 4;MALUKU DAN PAPUA;JAYAPURA;WAE;AOi4260330050207338ae3a50;0;Comply;-19,78
202605;AREA 4;KALIMANTAN;BANJARMASIN;RTA;AOi42603251148156127d5a10;0;Anomaly;
202605;AREA 4;MALUKU DAN PAPUA;JAYAPURA;JAP;AOi4260327015532287fead00;0;Comply;-23,81
202605;AREA 1;SUMBAGUT;PEMATANG SIANTAR;PDN;AOi42603280130145425e8400;0;Anomaly;
202605;AREA 1;SUMBAGUT;PEMATANG SIANTAR;BST;AOs32603271042268688c1c40;0;Anomaly;
202605;AREA 3;BALI NUSRA;MATARAM;MTR;AOi426032609485054601f8c0;0;Anomaly;
202605;AREA 4;SULAWESI;MANADO;PIK;AOs3260319010819437cd2d00;0;Anomaly;
202605;AREA 1;SUMBAGTENG;BUKIT TINGGI;KNL;AOi426032907534652747b300;0;Anomaly;
202605;AREA 4;KALIMANTAN;BALIKPAPAN;GSA;AOi4260330072014621c4a3e0;0;Anomaly;
202605;AREA 3;JATENG-DIY;PEKALONGAN;KJE;AOi4260317094917212f51ea0;0;Anomaly;
202605;AREA 1;SUMBAGUT;RANTAU PRAPAT;KIS;AOk4260316045014565aebef0;0;Anomaly;
202605;AREA 4;KALIMANTAN;PONTIANAK;JAW;AOs3260315081234401e50190;0;Anomaly;
202605;AREA 1;SUMBAGUT;WESTERN MEDAN;LGS;AOi4260319071400750e6fd80;0;Comply;-4,16
202605;AREA 3;BALI NUSRA;MATARAM;TLW;AOi4260328094655412bb7290;0;Anomaly;
202605;AREA 1;SUMBAGUT;WESTERN MEDAN;LSM;AOi42603240101477733c6710;0;Anomaly;
202605;AREA 2;JABAR;BANDUNG;UBR;AOi42603260133421997a9390;0;Anomaly;
202605;AREA 3;BALI NUSRA;MATARAM;SGG;AOi4260330033640062cee4a0;0;Anomaly;
202605;AREA 4;SULAWESI;MAKASSAR;TKA;AOi4260327111314257490c80;0;Anomaly;
202605;AREA 3;JATIM;SURABAYA;SPG;AOi4260318024730850b012f0;0;Anomaly;
202605;AREA 4;SULAWESI;PALU;PLA;AOi4260322105823570af9ae0;0;Anomaly;
202605;AREA 3;JATENG-DIY;PEKALONGAN;BRB;AOi426032409585682287fef0;0;Anomaly;
202605;AREA 1;SUMBAGUT;CENTRAL MEDAN;TJR;AOi42603270140223836c8c60;0;Anomaly;
202605;AREA 1;SUMBAGUT;BANDA ACEH;JRM;AOi42603240930052673d6ba0;0;Anomaly;
202605;AREA 1;SUMBAGUT;RANTAU PRAPAT;TJB;AOk4260324112703883431da0;0;Anomaly;
202605;AREA 3;JATENG-DIY;PEKALONGAN;TEG;AOi426032708281451955c9f0;0;Anomaly;
202605;AREA 4;SULAWESI;KENDARI;UNH;AOi4260324070126078d5cac0;0;Anomaly;
202605;AREA 3;JATENG-DIY;YOGYAKARTA;PGR;AOi4260327080804179d1be10;0;Comply;-140,32
202605;AREA 4;SULAWESI;KENDARI;MDG;AOi4260317064003972332e90;0;Anomaly;
202605;AREA 1;SUMBAGSEL;JAMBI;MBN;AOi426031505493719048fa00;0;Anomaly;
202605;AREA 3;BALI NUSRA;KUPANG;ATB;AOi4260330102209598e15260;0;Anomaly;
202605;AREA 3;JATENG-DIY;PEKALONGAN;PKL;AOs32603251016238313b7080;0;Anomaly;
202605;AREA 1;SUMBAGTENG;DUMAI;DUM;AOi4260317114727131014f50;0;Anomaly;
202605;AREA 1;SUMBAGSEL;PANGKAL PINANG;PGP;AOi42603170902245014c6360;0;Anomaly;
202605;AREA 4;MALUKU DAN PAPUA;AMBON;MSH;AOi4260326100519040793a40;0;Anomaly;
202605;AREA 4;SULAWESI;MANADO;TMH;AOi4260326092507642cd2fe0;0;Anomaly;
202605;AREA 1;SUMBAGUT;CENTRAL MEDAN;TJM;AOi4260330061750602b32c90;0;Anomaly;
202605;AREA 3;JATENG-DIY;PEKALONGAN;PML;AOi42603171134103791abf40;0;Anomaly;
202605;AREA 3;JATIM;SURABAYA;KNN;AOi12603230902520599021d0;0;Anomaly;
202605;AREA 1;SUMBAGUT;BANDA ACEH;SNA;AOi4260328122320246f97ce0;0;Anomaly;
202605;AREA 1;SUMBAGSEL;JAMBI;JMB;AOi4260316034646591e8e760;0;Anomaly;
202605;AREA 2;JABAR;BANDUNG;PDL;AOs3260315042643194a9b360;0;Anomaly;
202605;AREA 1;SUMBAGUT;PADANG SIDEMPUAN;SBG;AOi4260326075113882f182a0;0;Anomaly;
202605;AREA 1;SUMBAGUT;RANTAU PRAPAT;ANP;AOi42603280514420246535f0;0;Anomaly;
202605;AREA 3;JATENG-DIY;SEMARANG;MJP;AOi426032811045092078f970;0;Anomaly;
202605;AREA 4;SULAWESI;PARE-PARE;PRE;AOi42603230152563449e48e0;0;Anomaly;
202605;AREA 1;SUMBAGUT;BANDA ACEH;SKL;AOi42603151039597952f2cb0;0;Anomaly;
202605;AREA 3;BALI NUSRA;KUPANG;ATB;AOi4260323023504938a12c40;0;Anomaly;
202605;AREA 3;BALI NUSRA;DENPASAR;MMN;AOi4260315024457693478440;0;Anomaly;
202605;AREA 3;JATIM;SURABAYA;KBL;AOi4260329101332093b827d0;0;Anomaly;
202605;AREA 4;KALIMANTAN;BANJARMASIN;BLC;AOi426032411384374470b660;0;Anomaly;
202605;AREA 4;MALUKU DAN PAPUA;JAYAPURA;ABE;AOi4260328101040972343f30;0;Anomaly;
202605;AREA 4;KALIMANTAN;BALIKPAPAN;KTB;AOi42603271023583815a2160;0;Anomaly;
202605;AREA 4;MALUKU DAN PAPUA;JAYAPURA;SRM;AOs3260324104200867145790;0;Comply;-17,59
202605;AREA 4;SULAWESI;MAKASSAR;PNK;PDAk4260312031155439cc56c0;0;Anomaly;
202605;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;TPR;AOs3260324100145686e60280;0;Anomaly;
202605;AREA 3;JATIM;MALANG;TUL;AOi426031609214739069aeb0;0;Anomaly;
