Periode;org_1;org_2;org_3;sto;order_id;trouble_no;flag_exclude_all;is_duplicate_order;Wilsus
202607;AREA 4;MALUKU DAN PAPUA;TIMIKA;TIM;AOi426050210094750755aac0;INC48956961;1;0;0
202607;AREA 4;SULAWESI;MANADO;BIT;PDAk42605051131092768c7810;INC48963411;1;0;0
202607;AREA 4;MALUKU DAN PAPUA;SORONG;MWR;AOi4260428070958525a54fc0;INC48967520;1;1;0
202607;AREA 4;SULAWESI;BONE;SIN;AOk4260430013409170498570;INC48967823;1;0;0
202607;AREA 4;MALUKU DAN PAPUA;JAYAPURA;ABE;AOi426050501284565805f170;INC48970115;1;0;0
202607;AREA 4;SULAWESI;KENDARI;BBU;AOi426050107315218701c3f0;INC48970791;1;0;0
202607;AREA 4;KALIMANTAN;TARAKAN;TRD;AOs3260504045512842ee5eb0;INC48970982;0;0;0
202607;AREA 4;MALUKU DAN PAPUA;SORONG;NAB;AOi1260427044634405b15a00;INC48971779;1;0;0
202607;AREA 4;SULAWESI;MANADO;TDN;AOs3260502092407648317f30;INC48972975;1;1;0
202607;AREA 4;KALIMANTAN;BALIKPAPAN;TNG;AOb0260505030557612cdcde0;INC48975288;0;1;0
202607;AREA 4;KALIMANTAN;BANJARMASIN;BBR;AOi4260505052756986ff80a0;INC48976270;1;0;0
202607;AREA 4;SULAWESI;MANADO;BAH;AOi42605041039397814aede0;INC48979459;0;1;0
202607;AREA 4;SULAWESI;MAKASSAR;SUG;AOi4260502030258788a369b0;INC48980257;1;0;0
202607;AREA 4;SULAWESI;KENDARI;KKA;AOk4260430014053764be8770;INC48980906;0;0;0
202607;AREA 4;SULAWESI;KENDARI;KDR;AOi4260504082932952d177b0;INC48981829;0;0;0
202607;AREA 4;KALIMANTAN;PONTIANAK;STA;AOi42605010821058403b2e80;INC48982685;1;1;0
202607;AREA 4;SULAWESI;KENDARI;UNH;AOi42605020912215756fc110;INC48985311;1;0;0
202607;AREA 4;SULAWESI;MAKASSAR;PKN;AOi42605030751434176e1990;INC48986643;0;0;0
202607;AREA 4;KALIMANTAN;PONTIANAK;STG;AOs3260502090304073ef8d70;INC48988616;1;0;0
202607;AREA 4;KALIMANTAN;TARAKAN;TRK;AOi42605030906586581ade80;INC48994732;0;1;0
202607;AREA 4;SULAWESI;KENDARI;MDG;AOi42605060853043041e5a90;INC48995275;0;1;0
202607;AREA 4;SULAWESI;PARE-PARE;PLP;AOk4260504025536096a90f80;INC48999022;1;0;0
202607;AREA 4;KALIMANTAN;BALIKPAPAN;BRU;AOk42605011228357392fa850;INC49004597;0;0;0
202607;AREA 4;SULAWESI;MAKASSAR;PNK;AOi4260506010343474831600;INC49006159;1;0;0
202607;AREA 4;KALIMANTAN;PONTIANAK;SAO;AOi426050607293244955cdc0;INC49012367;1;0;0
202607;AREA 4;SULAWESI;MAKASSAR;SUD;AOi426050510371063522bc60;INC49014598;1;0;0
202607;AREA 4;MALUKU DAN PAPUA;SORONG;SON;AOi4260430034710935c286d0;INC49017575;1;0;0
202607;AREA 4;SULAWESI;MANADO;AMR;AOi42605050943380973c4bd0;INC49020315;1;0;0
202607;AREA 4;MALUKU DAN PAPUA;SORONG;SON;AOi4260429042223847e86b00;INC49022157;0;0;0
202607;AREA 4;KALIMANTAN;SAMARINDA;SMR;AOi42605060949019151b84e0;INC49023107;0;0;0
202607;AREA 4;SULAWESI;MAKASSAR;TMA;AOi4260430091221844f3f3f0;INC49023114;1;0;0
202607;AREA 4;KALIMANTAN;PALANGKARAYA;AMP;AOi4260502062801117326dd0;INC49024220;1;0;0
202607;AREA 4;KALIMANTAN;SAMARINDA;SGK;AOs3260502105239117ba3650;INC49025888;1;0;0
202607;AREA 4;KALIMANTAN;PONTIANAK;SRD;PDAk426050410342455203d200;INC49026791;0;0;0
202607;AREA 4;SULAWESI;BONE;WTP;AOi4260504010942790c2cfc0;INC49026914;1;1;0
202607;AREA 4;SULAWESI;MANADO;BAH;AOi42605041039397814aede0;INC49030587;0;1;0
202607;AREA 4;KALIMANTAN;PONTIANAK;BKY;AOi4260413014417370302830;INC49031404;1;0;0
202607;AREA 4;KALIMANTAN;BANJARMASIN;LUL;AOi426043012443341097ec10;INC49034286;1;0;0
202607;AREA 4;KALIMANTAN;BANJARMASIN;BLC;AOk42605021015248808585d0;INC49035161;1;1;0
202607;AREA 4;MALUKU DAN PAPUA;TIMIKA;TIM;AOi4260503061209138bcacb0;INC49041843;1;0;0
202607;AREA 4;MALUKU DAN PAPUA;SORONG;MWR;AOi4260428070958525a54fc0;INC49047363;0;1;0
202607;AREA 4;KALIMANTAN;PONTIANAK;MPW;AOi4260427104229955b0f750;INC49056435;1;1;0
202607;AREA 4;SULAWESI;PARE-PARE;MAS;AOs326050407150133448e520;INC49056830;0;0;0
202607;AREA 4;SULAWESI;PALU;PSO;AOb02605020856441372aa370;INC49066312;1;0;0
202607;AREA 4;SULAWESI;MAKASSAR;MAT;AOk42605051033425634c36c0;INC49067492;1;0;0
202607;AREA 4;KALIMANTAN;SAMARINDA;SBR;AOi4260505042219703d40030;INC49067698;0;0;0
202607;AREA 4;MALUKU DAN PAPUA;AMBON;TUA;AOk42605020930302699db6c0;INC49067949;1;0;0
202607;AREA 4;SULAWESI;PARE-PARE;MAM;AOi42605040741193138ee4e0;INC49071051;1;0;0
202607;AREA 4;KALIMANTAN;PONTIANAK;PTK;AOk426050611032846167aed0;INC49073769;1;0;0
202607;AREA 4;SULAWESI;KENDARI;BBU;AOk42605060159349331f99f0;INC49073949;0;0;0
202607;AREA 4;KALIMANTAN;BALIKPAPAN;BTK;AOi4260505054313444e37ee0;INC49076846;0;0;0
202607;AREA 4;KALIMANTAN;BANJARMASIN;KIP;AOi4260430060120069b35cb0;INC49078917;0;0;0
202607;AREA 4;SULAWESI;PARE-PARE;PIN;AOk42605071026333861dfb10;INC49079821;1;0;0
202607;AREA 4;KALIMANTAN;BANJARMASIN;LUL;AOi426050711185240345f840;INC49082624;1;1;0
202607;AREA 4;KALIMANTAN;BANJARMASIN;AMT;AOi4260507105127987cf7c70;INC49083189;1;0;0
202607;AREA 4;KALIMANTAN;BALIKPAPAN;PNJ;AOi42605060348543852f51d0;INC49089369;0;0;0
202607;AREA 4;MALUKU DAN PAPUA;TIMIKA;TMR;AOi42604290324468959e9d20;INC49089433;1;1;0
202607;AREA 4;KALIMANTAN;BALIKPAPAN;KJN;PDAk4260508011755282827790;INC49089905;0;0;0
202607;AREA 4;KALIMANTAN;BANJARMASIN;LUL;AOi4260501091306343185340;INC49092511;0;0;0
202607;AREA 4;MALUKU DAN PAPUA;SORONG;SON;AOi42605050512237996cb960;INC49092542;1;0;0
202607;AREA 4;KALIMANTAN;PONTIANAK;MPW;AOi4260427104229955b0f750;INC49095744;0;1;0
202607;AREA 4;MALUKU DAN PAPUA;JAYAPURA;ABE;AOi42605010833401834e8730;INC49097198;0;1;0
202607;AREA 4;KALIMANTAN;SAMARINDA;BOT;AOi4260507014929740ed57c0;INC49098169;0;0;0
202607;AREA 4;MALUKU DAN PAPUA;SORONG;FFA;AOs3260506094452665833730;INC49101608;1;0;0
202607;AREA 4;SULAWESI;PARE-PARE;PLP;AOi42605060958378455d44a0;INC49102257;1;0;0
202607;AREA 4;SULAWESI;MAKASSAR;TMA;AOi42605040614176009d33c0;INC49103035;1;0;0
202607;AREA 4;SULAWESI;PARE-PARE;PLP;AOi426050802231488965fa60;INC49105546;0;0;0
202607;AREA 4;KALIMANTAN;BANJARMASIN;ULI;AOi4260502055142073010e40;INC49107199;0;0;0
202607;AREA 4;SULAWESI;PALU;PGI;AOi42605081227199669fc330;INC49108276;1;0;0
202607;AREA 4;MALUKU DAN PAPUA;TIMIKA;MRK;AOk4260503024038968d4fcd0;INC49113024;1;0;0
202607;AREA 4;KALIMANTAN;SAMARINDA;STT;AOi4260505021010379da1d20;INC49114416;1;0;0
202607;AREA 4;SULAWESI;MAKASSAR;MAT;AOi42605070244344907c19b0;INC49116726;0;0;0
202607;AREA 4;KALIMANTAN;SAMARINDA;STT;AOi4260504081956989aea880;INC49117201;1;1;0
202607;AREA 4;MALUKU DAN PAPUA;SORONG;MWR;AOi42605080250145942bcfc0;INC49118203;0;0;0
202607;AREA 4;SULAWESI;PARE-PARE;PIN;AOs326050506451844922eee0;INC49118451;0;0;0
202607;AREA 4;KALIMANTAN;PONTIANAK;MPW;AOi42605080129012172d4e70;INC49122133;1;1;0
202607;AREA 4;SULAWESI;MANADO;BAH;AOi42605041039397814aede0;INC49123629;1;1;0
202607;AREA 4;MALUKU DAN PAPUA;JAYAPURA;ABE;AOi4260506101859142aba9f0;INC49124147;1;0;0
202607;AREA 4;KALIMANTAN;SAMARINDA;LKT;AOi4260508012400715a62c40;INC49124336;0;0;0
202607;AREA 4;MALUKU DAN PAPUA;SORONG;WMR;AOi42605070957350664c5900;INC49124905;0;0;0
202607;AREA 4;KALIMANTAN;SAMARINDA;STT;AOk4260509103901696bd5950;INC49124941;0;0;0
202607;AREA 4;KALIMANTAN;BANJARMASIN;STI;AOi4260504030521290b76ec0;INC49125643;0;0;0
202607;AREA 4;SULAWESI;KENDARI;UNH;AOi4260507023943660df5e60;INC49127793;1;0;0
202607;AREA 4;MALUKU DAN PAPUA;SORONG;MWR;AOi426050308272264700b640;INC49131575;1;0;0
202607;AREA 4;SULAWESI;BONE;BLK;AOk4260502105349526b5e9a0;INC49134922;1;0;0
202607;AREA 4;KALIMANTAN;PALANGKARAYA;KKN;AOi42605011000466536bd760;INC49136693;0;1;0
202607;AREA 4;KALIMANTAN;PANGKALAN BUN;PBU;AOi4260505045209913c6a410;INC49138726;0;0;0
202607;AREA 4;MALUKU DAN PAPUA;JAYAPURA;SNI;AOi4260506082237980689990;INC49140227;0;1;0
202607;AREA 4;KALIMANTAN;PANGKALAN BUN;PBU;AOi4260501024953013b926b0;INC49140344;1;0;0
202607;AREA 4;KALIMANTAN;PONTIANAK;SAO;AOi4260502014350527f3c1b0;INC49141737;0;0;0
202607;AREA 4;MALUKU DAN PAPUA;SORONG;RSK;AOi42605050715332527e02e0;INC49141872;1;0;0
202607;AREA 4;KALIMANTAN;TARAKAN;JWT;AOi4260503022819086241700;INC49143602;1;0;0
202607;AREA 4;MALUKU DAN PAPUA;SORONG;MWR;AOi42605030331010763df4f0;INC49144023;1;0;0
202607;AREA 4;SULAWESI;MANADO;MDO;AOi426050201470587377cf70;INC49144330;0;0;0
202607;AREA 4;SULAWESI;MAKASSAR;BAR;AOi42605030311215859263f0;INC49147153;0;1;0
202607;AREA 4;MALUKU DAN PAPUA;JAYAPURA;SNI;AOi426050905333900396a910;INC49147854;1;0;0
202607;AREA 4;SULAWESI;PARE-PARE;MAM;AOs3260505044522515a1fb10;INC49148084;1;0;0
202607;AREA 4;KALIMANTAN;TARAKAN;TSL;AOi4260510043155362b91a30;INC49149277;0;0;0
202607;AREA 4;KALIMANTAN;PONTIANAK;STA;AOi42605010821058403b2e80;INC49149524;1;1;0
202607;AREA 4;MALUKU DAN PAPUA;SORONG;MWR;AOi4260506020349750545300;INC49153827;1;1;0
202607;AREA 4;KALIMANTAN;PONTIANAK;PTK;AOi4260501042727331c181a0;INC49154901;0;0;0
202607;AREA 4;MALUKU DAN PAPUA;SORONG;TMB;AOi42605061226536392dea30;INC49155317;0;1;0
202607;AREA 4;KALIMANTAN;BANJARMASIN;STI;AOi4260501111402027d832f0;INC49156331;0;0;0
202607;AREA 4;SULAWESI;MANADO;LAN;AOi4260501102618448436c60;INC49156353;1;0;0
202607;AREA 4;SULAWESI;PALU;PLA;AOi42605060335496966a4f60;INC49157187;0;0;0
202607;AREA 4;KALIMANTAN;TARAKAN;TRK;AOi4260505064605028644240;INC49159802;1;0;0
202607;AREA 4;KALIMANTAN;BANJARMASIN;BBR;AOi4260508092533278116ba0;INC49162811;1;0;0
202607;AREA 4;KALIMANTAN;BALIKPAPAN;KRO;AOi426050206243585172e620;INC49163566;1;0;0
202607;AREA 4;SULAWESI;MAKASSAR;MAT;AOi4260430070828498b35ba0;INC49163752;0;0;0
202607;AREA 4;KALIMANTAN;BALIKPAPAN;TGG;AOi42605071133510976352b0;INC49164856;0;0;0
202607;AREA 4;KALIMANTAN;BANJARMASIN;STI;AOi12605021006484347e6170;INC49166430;0;0;0
202607;AREA 4;KALIMANTAN;BANJARMASIN;BBR;AOb02605050853528586272f0;INC49167315;1;0;0
202607;AREA 4;KALIMANTAN;PONTIANAK;STG;AOk4260504105544256a9f8d0;INC49169719;1;0;0
202607;AREA 4;SULAWESI;MANADO;AMD;AOi4260507014633670d281d0;INC49173178;1;0;0
202607;AREA 4;SULAWESI;PALU;TOL;AOb0260503043909570145e40;INC49173212;1;0;0
202607;AREA 4;SULAWESI;KENDARI;BBU;AOi42605041010457627ed210;INC49173483;1;0;0
202607;AREA 4;MALUKU DAN PAPUA;JAYAPURA;JPB;AOi42605101016095855b1e90;INC49174739;0;0;0
202607;AREA 4;SULAWESI;PALU;PLA;AOi4260509072005395b46c20;INC49175075;1;0;0
202607;AREA 4;MALUKU DAN PAPUA;AMBON;SML;AOi426050609282168163bfe0;INC49177816;1;1;0
202607;AREA 4;SULAWESI;GORONTALO;BUO;AOi4260509042419003fdc7d0;INC49178074;0;1;0
202607;AREA 4;MALUKU DAN PAPUA;AMBON;ABO;AOi42605040144527438e69c0;INC49178481;1;0;0
202607;AREA 4;KALIMANTAN;SAMARINDA;SBR;AOi426050609525539280d570;INC49181766;0;0;0
202607;AREA 4;KALIMANTAN;SAMARINDA;LMP;AOi42605110339505948939e0;INC49184161;0;0;0
202607;AREA 4;KALIMANTAN;TARAKAN;TAJ;AOi426051001240693698a200;INC49186051;1;0;0
202607;AREA 4;SULAWESI;PALU;PGI;AOi426042812025456897baa0;INC49186790;1;0;0
202607;AREA 4;KALIMANTAN;PONTIANAK;PTK;AOk4260506023715063085530;INC49188008;0;0;0
202607;AREA 4;MALUKU DAN PAPUA;TIMIKA;MRK;AOi4260508032452287d20bd0;INC49189223;1;0;0
202607;AREA 4;KALIMANTAN;SAMARINDA;SBR;AOi4260507123730769b0dd70;INC49190953;0;0;0
202607;AREA 4;KALIMANTAN;SAMARINDA;SEM;AOi1260511105557388791650;INC49192919;1;0;0
202607;AREA 4;KALIMANTAN;BALIKPAPAN;BRU;AOk4260511011808673e03690;INC49192985;1;0;0
202607;AREA 4;KALIMANTAN;PANGKALAN BUN;SAI;AOi426050511322690975f300;INC49193426;0;0;0
202607;AREA 4;SULAWESI;MANADO;AMD;AOs32605050631063916b68a0;INC49193702;1;0;0
202607;AREA 4;SULAWESI;MAKASSAR;PNK;AOi426050611134821954ebe0;INC49196071;1;1;0
202607;AREA 4;KALIMANTAN;PONTIANAK;MPW;AOi4260427104229955b0f750;INC49197128;1;1;0
202607;AREA 4;MALUKU DAN PAPUA;JAYAPURA;SNI;AOi4260501011940628bce800;INC49201807;0;0;0
202607;AREA 4;SULAWESI;PALU;LWU;AOi42605071059542995e4ee0;INC49202546;0;0;1
202607;AREA 4;KALIMANTAN;BALIKPAPAN;TGG;AOi1260510113339210e55430;INC49202631;1;0;0
202607;AREA 4;SULAWESI;BONE;AJN;AOi42605041003411987d69a0;INC49204079;1;0;0
202607;AREA 4;SULAWESI;MAKASSAR;TKA;AOi42605050924285638a53d0;INC49205327;1;0;0
202607;AREA 4;KALIMANTAN;TARAKAN;LNN;AOi4260510091518999a30940;INC49205410;1;0;1
202607;AREA 4;SULAWESI;PARE-PARE;PIN;AOi42605070953547481a9c40;INC49206570;1;1;1
202607;AREA 4;KALIMANTAN;SAMARINDA;SMR;AOi12604210112521921f2000;INC49210025;1;1;0
202607;AREA 4;KALIMANTAN;TARAKAN;NNK;AOk4260506073518977b516e0;INC49211275;0;1;0
202607;AREA 4;SULAWESI;BONE;WTP;AOi4260509044706099cf6180;INC49215577;1;0;0
202607;AREA 4;MALUKU DAN PAPUA;SORONG;MWR;AOi4260502123846918b286c0;INC49216432;0;0;0
202607;AREA 4;MALUKU DAN PAPUA;AMBON;TUA;AOk426050809483312715d3b0;INC49216873;1;1;0
202607;AREA 4;MALUKU DAN PAPUA;SORONG;SON;AOi4260505070235436a374e0;INC49218208;1;0;0
202607;AREA 4;SULAWESI;MANADO;MDO;AOs32605101109131966942b0;INC49219874;0;0;0
202607;AREA 4;MALUKU DAN PAPUA;AMBON;NML;AOk4260429015154845525dd0;INC49220180;1;0;0
202607;AREA 4;KALIMANTAN;SAMARINDA;SMR;AOi12604210112521921f2000;INC49220810;1;1;0
202607;AREA 4;KALIMANTAN;PANGKALAN BUN;KTP;AOi4260510121157442abf800;INC49222648;0;0;1
202607;AREA 4;MALUKU DAN PAPUA;SORONG;TMB;AOi42605061226536392dea30;INC49224291;1;1;0
202607;AREA 4;MALUKU DAN PAPUA;SORONG;SON;AOi42605031234386213bf0d0;INC49228169;1;1;1
202607;AREA 4;SULAWESI;KENDARI;KKA;AOi1260507084311584abd270;INC49228205;0;0;0
202607;AREA 4;SULAWESI;GORONTALO;GTL;AOi426051210133770172a050;INC49229014;1;0;0
202607;AREA 4;SULAWESI;PALU;DGL;AOi4260511113334427f7c4f0;INC49229326;0;0;0
202607;AREA 4;KALIMANTAN;SAMARINDA;BLN;AOi42604290612257505f13e0;INC49229554;1;0;0
202607;AREA 4;MALUKU DAN PAPUA;SORONG;SON;AOi4260430064015557b65160;INC49229834;0;0;1
202607;AREA 4;SULAWESI;GORONTALO;BUO;AOi4260509042419003fdc7d0;INC49230426;1;1;0
202607;AREA 4;SULAWESI;PARE-PARE;PIN;AOi42605010432243596831d0;INC49231788;0;0;1
202607;AREA 4;KALIMANTAN;PONTIANAK;MPW;AOi4260501013826394144660;INC49231942;1;1;0
202607;AREA 4;SULAWESI;MAKASSAR;PKN;AOi4260501090154450a5a190;INC49231952;1;0;0
202607;AREA 4;SULAWESI;MANADO;LBH;AOs326051010355744624ee80;INC49234276;1;0;0
202607;AREA 4;KALIMANTAN;TARAKAN;TRK;PDAk42605091059268248d6f00;INC49234892;1;1;0
202607;AREA 4;MALUKU DAN PAPUA;AMBON;ABO;AOk426050409592925936d600;INC49235446;0;1;0
202607;AREA 4;SULAWESI;MAKASSAR;SUG;AOi4260513015921465270e70;INC49241080;1;0;0
202607;AREA 4;SULAWESI;MANADO;MDO;AOi4260508055904164d121e0;INC49244991;1;0;0
202607;AREA 4;KALIMANTAN;PONTIANAK;SRY;AOi42604300337530491f43c0;INC49247463;0;0;0
202607;AREA 4;SULAWESI;MAKASSAR;BAR;AOi42605030311215859263f0;INC49249328;1;1;0
202607;AREA 4;SULAWESI;MAKASSAR;PNK;AOi426050611134821954ebe0;INC49250880;1;1;0
202607;AREA 4;SULAWESI;BONE;SKG;AOi426050506243696557ef80;INC49250995;0;0;0
202607;AREA 4;SULAWESI;PALU;TOL;AOi426050706431617532bec0;INC49252280;1;0;0
202607;AREA 4;KALIMANTAN;BANJARMASIN;BJM;AOi1260511092342116efb070;INC49255682;1;0;0
202607;AREA 4;SULAWESI;MANADO;BAH;AOi4260510032831452accb20;INC49256034;0;0;0
202607;AREA 4;SULAWESI;MAKASSAR;PNK;AOi4260513054308761e709d0;INC49256112;1;1;0
202607;AREA 4;SULAWESI;MAKASSAR;BAR;AOi42605100219483186ac410;INC49256598;1;0;0
202607;AREA 4;SULAWESI;MAKASSAR;TMA;AOi42605041123068566fbad0;INC49257126;1;0;0
202607;AREA 4;SULAWESI;MANADO;AMR;AOi42605031257283095f9470;INC49257312;0;1;0
202607;AREA 4;MALUKU DAN PAPUA;SORONG;MWR;AOi4260509014649000a2d6d0;INC49257474;0;0;0
202607;AREA 4;SULAWESI;MAKASSAR;BAL;AOi4260430085912351ed1820;INC49259316;0;0;0
202607;AREA 4;KALIMANTAN;PONTIANAK;NGG;AOi4260430053437286956460;INC49259945;1;0;0
202607;AREA 4;MALUKU DAN PAPUA;JAYAPURA;BIA;AOi1260511113822719fadd80;INC49262499;1;0;0
202607;AREA 4;MALUKU DAN PAPUA;JAYAPURA;ABE;AOi4260509073423546eeb300;INC49263994;1;0;0
202607;AREA 4;SULAWESI;KENDARI;MDG;AOs32605031158100890e7c10;INC49264926;0;1;0
202607;AREA 4;SULAWESI;PARE-PARE;MAM;AOi4260502040743984ff1f90;INC49266849;1;0;1
202607;AREA 4;MALUKU DAN PAPUA;SORONG;SON;AOk4260428010650058e788d0;INC49269778;0;1;0
202607;AREA 4;MALUKU DAN PAPUA;AMBON;ABO;AOi4260510032910707abbd60;INC49272188;1;0;0
202607;AREA 4;SULAWESI;PALU;LWU;AOk4260512064122375ec5070;INC49272314;1;0;1
202607;AREA 4;MALUKU DAN PAPUA;JAYAPURA;JAP;AOk426050807274933730ccc0;INC49272395;1;0;0
202607;AREA 4;KALIMANTAN;BANJARMASIN;PLE;AOi4260510082013215aa6050;INC49272709;1;0;0
202607;AREA 4;KALIMANTAN;BALIKPAPAN;TGG;AOb02605130153358013c8b90;INC49275920;1;0;0
202607;AREA 4;MALUKU DAN PAPUA;SORONG;SON;AOi42605120206396920f4ce0;INC49276561;1;1;0
202607;AREA 4;KALIMANTAN;BALIKPAPAN;BRU;AOs32605130600494398d2550;INC49283359;1;0;0
202607;AREA 4;KALIMANTAN;SAMARINDA;TMD;AOi42605010359139021b2fb0;INC49284949;1;0;0
202607;AREA 4;KALIMANTAN;PANGKALAN BUN;KTP;AOi426043004371415377d220;INC49286258;1;0;0
202607;AREA 4;KALIMANTAN;BANJARMASIN;BJM;AOi42605091200354099874e0;INC49286742;0;0;0
202607;AREA 4;SULAWESI;MANADO;BIT;AOb0260503113648317ecadb0;INC49288062;1;0;0
202607;AREA 4;KALIMANTAN;TARAKAN;TAJ;AOi426050611122104125f5e0;INC49292283;1;0;0
202607;AREA 4;KALIMANTAN;PONTIANAK;TBA;AOi1260511080814622255db0;INC49292293;1;0;1
202607;AREA 4;KALIMANTAN;PANGKALAN BUN;PBU;AOk4260513012229308f31f40;INC49292785;1;0;0
202607;AREA 4;SULAWESI;MANADO;TMH;AOi42605100604310293250c0;INC49292829;1;0;0
202607;AREA 4;MALUKU DAN PAPUA;AMBON;NML;AOi4260508021531678748990;INC49292906;1;1;0
202607;AREA 4;SULAWESI;MANADO;KTG;AOi4260511112634250578e00;INC49294258;1;0;1
202607;AREA 4;KALIMANTAN;BANJARMASIN;BLC;AOi4260505044413380f5c220;INC49294263;0;0;0
202607;AREA 4;MALUKU DAN PAPUA;TIMIKA;TIM;AOi4260506091743882675660;INC49294722;1;1;0
202607;AREA 4;KALIMANTAN;SAMARINDA;KOB;AOi4260508051447554b5d720;INC49294897;1;0;0
202607;AREA 4;SULAWESI;MANADO;TOB;AOi426051012120086342cb20;INC49295313;1;0;0
202607;AREA 4;KALIMANTAN;PANGKALAN BUN;KKU;AOi4260430041645191696540;INC49295931;1;0;1
202607;AREA 4;SULAWESI;PARE-PARE;MAM;AOi4260429013229889004160;INC49299711;0;0;0
